DATEEND,TIMESTART,TIMEEND,ADDRESS,CODE_DEFINED,Attempt,Arrest,LarcenyCode,FID
2020/10/18 04:00:00+00,1215,1230,200 NICHOLS AV     ,LARCENY, ,Yes,All Other,1169
2020/10/18 04:00:00+00,2000,1600,300 BEAR ST     ,LARCENY, ,,All Other,1170
2020/10/18 04:00:00+00,0,2359,100 S  CLINTON ST     ,LARCENY, ,,All Other,1171
2020/10/18 04:00:00+00,2200,2359,300 STOLP AV     ,LARCENY, ,,All Other,1172
2020/10/19 04:00:00+00,1100,1500,400 VANBUREN ST     ,LARCENY, ,,All Other,1173
2020/10/20 04:00:00+00,227,228,900 N  SALINA ST     ,BURGLARY, ,,All Other,1174
2020/10/20 04:00:00+00,700,737,400 WESTMORELAND AV     ,BURGLARY, ,,All Other,1175
2020/10/20 04:00:00+00,1646,1646,200 PAUL AV     ,LARCENY, ,,All Other,1176
2020/10/20 04:00:00+00,2233,2233,100 MAINS AV     ,ROBBERY, ,,All Other,1177
2020/10/20 04:00:00+00,2310,2340,100 BISHOP AV     ,ROBBERY, ,Yes,All Other,1178
2020/10/20 04:00:00+00,0,1130,700 JAMES ST     ,LARCENY, ,,All Other,1179
2020/10/20 04:00:00+00,2240,1336,100 MILNOR AVE    ,LARCENY, ,,All Other,1180
2020/10/20 04:00:00+00,1200,1405,100 EDTIM RD     ,LARCENY, ,,All Other,1181
2020/10/20 04:00:00+00,215,1414,700 W  ONONDAGA ST     ,LARCENY, ,,All Other,1182
2020/10/21 04:00:00+00,0,859,400 BRADLEY ST     ,LARCENY, ,,All Other,1183
2020/10/21 04:00:00+00,2000,2200,1 DESTINY USA DR,LARCENY, ,,All Other,1184
2020/10/22 04:00:00+00,1630,2330,200 ONIEDA ST     ,LARCENY, ,,All Other,1185
2020/10/22 04:00:00+00,825,830,900 HAWLEY AV     ,LARCENY, ,,All Other,1186
2020/10/22 04:00:00+00,1756,1129,100 FARM ACRE RD     ,LARCENY, ,,All Other,1187
2020/10/22 04:00:00+00,1200,1219,1200 BUTTERNUT ST     ,LARCENY, ,Yes,All Other,1188
2020/10/22 04:00:00+00,1454,1454,800 BUTTERNUT ST     ,LARCENY, ,,All Other,1189
2020/10/22 04:00:00+00,1825,1825,100 HALL AV     ,LARCENY, ,,All Other,1190
2020/10/22 04:00:00+00,800,2012,400 ELLIS ST     ,LARCENY, ,,All Other,1191
2020/10/22 04:00:00+00,1900,1900,100 SMITH LN     ,ROBBERY, ,Yes,All Other,1192
2020/10/23 04:00:00+00,522,523,200 ASHDALE AV     ,LARCENY, ,,All Other,1193
2020/10/23 04:00:00+00,2130,2200,1400 S  SALINA ST     ,ROBBERY, ,,All Other,1194
2020/10/23 04:00:00+00,1100,1230,100 VICTORIA PL     ,LARCENY, ,,All Other,1195
2020/10/24 04:00:00+00,1215,1215,200 MATHER ST     ,LARCENY, ,,All Other,1196
2020/10/24 04:00:00+00,1500,800,200 WEBSTER AV     ,LARCENY, ,,All Other,1197
2020/10/24 04:00:00+00,1613,1613,300 BEECHER ST     ,LARCENY, ,,All Other,1198
2020/10/24 04:00:00+00,2234,2238,800 HIAWATHA BLVD W ,LARCENY, ,,All Other,1199
2020/10/25 04:00:00+00,845,850,600 BUTTERNUT ST     ,LARCENY, ,,All Other,1200
2020/12/19 05:00:00+00,200,1100,1300 BUTTERNUT ST     ,LARCENY, ,,All Other,1201
2020/12/20 05:00:00+00,530,1030,100 DEARBORN PL     ,BURGLARY, ,,All Other,1202
2020/12/21 05:00:00+00,921,921,600 GIFFORD ST     ,LARCENY, ,,All Other,1203
2020/12/21 05:00:00+00,1045,1045,100 OAK ST     ,ROBBERY, ,Yes,All Other,1204
2020/12/22 05:00:00+00,209,209,0 CENTENNIAL DR     ,LARCENY, ,Yes,All Other,1205
2020/02/04 05:00:00+00,1900,2200,1200 ALMOND ST     ,LARCENY, ,,From Building,1206
2020/12/23 05:00:00+00,339,339,2800 S  SALINA ST     ,BURGLARY, ,,All Other,1207
2020/12/23 05:00:00+00,1425,1435,1300 PARK ST     ,ROBBERY, ,,All Other,1208
2020/12/24 05:00:00+00,1700,826,300 N  COLLINGWOOD AV     ,BURGLARY, ,,All Other,1209
2020/12/24 05:00:00+00,1055,1100,1 DESTINY USA DR,LARCENY, ,,All Other,1210
2020/03/30 04:00:00+00,430,455,600 BALLANTYNE RD     ,BURGLARY, ,,From Building,1211
2020/03/04 05:00:00+00,900,1130,200 HOPPER RD     ,BURGLARY, ,,From Building,1212
2020/01/14 05:00:00+00,630,830,1300 W  ONONDAGA ST     ,BURGLARY, ,,From Building,1213
2020/12/08 05:00:00+00,30,100,300 STATE FAIR BLVD   ,MV THEFT, ,,All Other,1214
2020/02/06 05:00:00+00,1200,800,1600 W  GENESEE ST     ,BURGLARY, ,,From Building,1215
2020/03/30 04:00:00+00,2300,930,400 KIRK AV     ,BURGLARY, ,Yes,From Building,1216
2020/03/04 05:00:00+00,1130,1130,200 TEALL AV     ,LARCENY, ,,From Building,1217
2020/01/14 05:00:00+00,1800,2000,100 KIRKPATRICK ST     ,BURGLARY, ,,From Building,1218
2020/11/24 05:00:00+00,1730,1730,100 COOK AV     ,LARCENY, ,,All Other,1219
2020/12/08 05:00:00+00,1700,1700,1200 CASTLE HILL AV     ,LARCENY, ,,All Other,1220
2020/12/24 05:00:00+00,856,900,900 JAMES ST     ,LARCENY, ,,All Other,1221
2020/03/04 05:00:00+00,310,1310,300 RILL AV     ,BURGLARY, ,,From Building,1222
2020/01/15 05:00:00+00,334,334,1200 E  COLVIN ST     ,BURGLARY, ,Yes,From Building,1223
2020/12/08 05:00:00+00,727,1503,900 BURNET AVE    ,LARCENY, ,,All Other,1224
2020/02/06 05:00:00+00,0,1100,100 CROUSE DR     ,LARCENY, ,,From Building,1225
2020/03/30 04:00:00+00,825,825,100 RONEY LN     ,BURGLARY, ,,From Building,1226
2020/11/24 05:00:00+00,1750,1750,500 GRANT AV     ,ROBBERY, ,Yes,All Other,1227
2020/12/24 05:00:00+00,700,1900,200 CANNON ST     ,LARCENY, ,,All Other,1228
2020/03/05 05:00:00+00,50,50,1400 N  SALINA ST     ,LARCENY, ,,From Building,1229
2020/01/15 05:00:00+00,2200,800,100 SABINE ST     ,BURGLARY, ,,From Building,1230
2020/12/08 05:00:00+00,0,1505,200 LILLIAN AVE    ,LARCENY, ,,All Other,1231
2020/02/07 05:00:00+00,1800,700,100 SMITH LN     ,LARCENY, ,,From Building,1232
2020/03/30 04:00:00+00,2200,400,300 ROWLAND ST     ,BURGLARY, ,,From Building,1233
2020/11/25 05:00:00+00,1800,805,1200 ERIE BLVD   ,BURGLARY, ,,All Other,1234
2020/12/24 05:00:00+00,200,900,2200 S STATE ST     ,LARCENY, ,,All Other,1235
2020/03/05 05:00:00+00,2030,800,200 PARK ST     ,BURGLARY, ,,From Building,1236
2020/01/15 05:00:00+00,236,236,700 SUMNER AV     ,BURGLARY, ,,From Building,1237
2020/12/08 05:00:00+00,1327,1507,1000 HIGHLAND ST     ,LARCENY, ,,All Other,1238
2020/02/08 05:00:00+00,112,115,700 WALNUT AV     ,BURGLARY, ,,From Building,1239
2020/03/30 04:00:00+00,1729,1729,300 FITCH ST     ,LARCENY, ,,From Building,1240
2020/11/25 05:00:00+00,1631,1631,100 E  FAYETTE ST     ,LARCENY, ,,All Other,1241
2020/12/26 05:00:00+00,1847,1847,100 ONONDAGA AV     ,ROBBERY, ,,All Other,1242
2020/03/06 05:00:00+00,255,308,2800 JAMES ST     ,BURGLARY, ,,From Building,1243
2020/01/16 05:00:00+00,1526,1526,1 DESTINY USA DR,BURGLARY, ,Yes,From Building,1244
2020/12/08 05:00:00+00,1400,1515,500 CEDAR ST     ,LARCENY, ,,All Other,1245
2020/12/08 05:00:00+00,1430,1524,700 COURT ST     ,LARCENY, ,,All Other,1246
2020/12/08 05:00:00+00,1200,1532,200 LAMBRETH LN     ,LARCENY, ,,All Other,1247
2020/12/08 05:00:00+00,0,1535,100 N  COLLINGWOOD AVE    ,LARCENY, ,,All Other,1248
2020/12/08 05:00:00+00,955,1536,100 SHOTWELL PARK   ,LARCENY, ,,All Other,1249
2020/12/08 05:00:00+00,1450,1537,900 JAMES ST     ,LARCENY, ,,All Other,1250
2020/12/08 05:00:00+00,1453,1538,1100 BELLEVUE AVE    ,LARCENY, ,,All Other,1251
2020/12/08 05:00:00+00,900,1542,100 HAWTHORNE ST     ,LARCENY, ,,All Other,1252
2020/12/08 05:00:00+00,715,1544,200 N  COLLINGWOOD AVE    ,LARCENY, ,,All Other,1253
2020/12/08 05:00:00+00,1700,1547,200 EMPIRE AVE    ,LARCENY, ,,All Other,1254
2020/12/08 05:00:00+00,1000,1548,100 ROSE AVE    ,LARCENY, ,,All Other,1255
2020/12/08 05:00:00+00,530,1549,400 BRYANT AVE    ,LARCENY, ,,All Other,1256
2020/12/08 05:00:00+00,1900,1550,1 DESTINY USA DR,LARCENY, ,,All Other,1257
2020/12/09 05:00:00+00,1015,1015,500 W  ONONDAGA ST     ,LARCENY, ,,All Other,1258
2020/12/09 05:00:00+00,300,930,100 FORD AV     ,BURGLARY, ,,All Other,1259
2020/12/09 05:00:00+00,1545,1545,800 LANCASTER AV     ,LARCENY, ,,All Other,1260
2020/12/09 05:00:00+00,2100,2100,1000 W  FAYETTE ST     ,LARCENY, ,,All Other,1261
2020/12/10 05:00:00+00,1200,1141,300 POND ST     ,LARCENY, ,,All Other,1262
2020/12/10 05:00:00+00,2305,2305,200 MASSENA ST     ,LARCENY, ,,All Other,1263
2020/12/10 05:00:00+00,2333,2333,100 VILLAGE RD     ,ROBBERY,A,,All Other,1264
2020/12/10 05:00:00+00,2341,2341,100 VILLAGE DR     ,ROBBERY, ,,All Other,1265
2020/12/10 05:00:00+00,1200,1200,1400 SOUTH AV     ,LARCENY, ,,All Other,1266
2020/12/10 05:00:00+00,1700,800,200 THURBER ST     ,LARCENY, ,,All Other,1267
2020/12/11 05:00:00+00,2128,2128,700 KIRKPATRICK ST     ,LARCENY, ,,All Other,1268
2020/12/11 05:00:00+00,2211,2311,300 TULLY ST     ,LARCENY, ,,All Other,1269
2020/12/11 05:00:00+00,1335,1335,1 DESTINY USA DR,LARCENY, ,,All Other,1270
2020/12/13 05:00:00+00,423,423,600 PARK ST     ,LARCENY, ,,All Other,1271
2020/12/13 05:00:00+00,2313,2325,3100 JAMES ST     ,ROBBERY, ,,All Other,1272
2020/12/13 05:00:00+00,1220,1230,3200 S  SALINA ST     ,LARCENY, ,,All Other,1273
2020/12/14 05:00:00+00,1600,1600,1200 BURNET AV     ,LARCENY, ,,All Other,1274
2020/12/15 05:00:00+00,2300,1012,100 HIGHLAND ST     ,LARCENY, ,,All Other,1275
2020/12/15 05:00:00+00,1200,1400,1400 E  GENESEE ST     ,LARCENY, ,,All Other,1276
2020/12/15 05:00:00+00,1846,1846,100 MAINS AV     ,ROBBERY, ,,All Other,1277
2020/12/15 05:00:00+00,800,2340,100 MOSLEY DR     ,LARCENY, ,,All Other,1278
2020/12/15 05:00:00+00,358,358,200 N  LOWELL AV     ,LARCENY, ,,All Other,1279
2020/12/16 05:00:00+00,235,251,1200 BUTTERNUT ST     ,LARCENY, ,,All Other,1280
2020/12/16 05:00:00+00,1020,1020,600 E DIVISION ST     ,LARCENY, ,,All Other,1281
2020/12/16 05:00:00+00,0,0,1700 W  GENESEE ST     ,LARCENY, ,,All Other,1282
2020/12/17 05:00:00+00,1331,1331,900 JAMES ST     ,LARCENY, ,,All Other,1283
2020/12/18 05:00:00+00,2142,1059,400 S  CLINTON ST     ,LARCENY, ,,All Other,1284
2020/12/18 05:00:00+00,700,1230,1500 BURNET AV     ,LARCENY, ,,All Other,1285
2020/12/18 05:00:00+00,1900,1900,100 PALMER AV     ,LARCENY, ,,All Other,1286
2020/12/19 05:00:00+00,235,245,1200 WILLIS AV     ,ROBBERY, ,,All Other,1287
2020/12/19 05:00:00+00,1129,1129,3000 BURNET AV     ,ROBBERY, ,,All Other,1288
2020/12/19 05:00:00+00,950,1200,1 DESTINY USA DR,LARCENY, ,,All Other,1289
2020/02/09 05:00:00+00,1645,1730,100 SIMS DR     ,LARCENY, ,,From Building,1290
2020/03/30 04:00:00+00,2058,2058,100 BALLANTYNE RD     ,LARCENY, ,Yes,From Building,1291
2020/12/27 05:00:00+00,2333,2333,1 DESTINY USA DR,LARCENY, ,,All Other,1292
2020/03/06 05:00:00+00,1125,1235,100 CROUSE DR     ,LARCENY, ,,From Building,1293
2020/02/10 05:00:00+00,1030,830,600 W  ONONDAGA ST     ,BURGLARY, ,,From Building,1294
2020/11/26 05:00:00+00,0,1315,1400 EUCLID AV     ,LARCENY, ,,All Other,1295
2020/01/16 05:00:00+00,1718,1718,1 DESTINY USA DR,LARCENY, ,,From Building,1296
2020/04/01 04:00:00+00,800,1723,900 E  COLVIN ST     ,BURGLARY, ,,From Building,1297
2020/01/02 05:00:00+00,815,815,100 ROSEWOOD ST     ,LARCENY, ,Yes,From Building,1298
2020/03/06 05:00:00+00,1200,1200,200 GRACE ST     ,LARCENY, ,,From Building,1299
2020/02/10 05:00:00+00,2325,546,100 CROUSE DR     ,LARCENY, ,Yes,From Building,1300
2020/11/26 05:00:00+00,1930,1930,500 WESTCOTT ST     ,BURGLARY, ,,All Other,1301
2020/01/16 05:00:00+00,1914,1914,1800 W  FAYETTE ST     ,LARCENY, ,,From Building,1302
2020/04/02 04:00:00+00,1800,1800,2100 E  FAYETTE ST     ,BURGLARY, ,,From Building,1303
2020/01/02 05:00:00+00,1155,1157,3000 ERIE BLVD E ,LARCENY, ,,From Building,1304
2020/01/03 05:00:00+00,1100,410,300 E  ONONDAGA ST     ,LARCENY, ,Yes,From Building,1305
2020/01/03 05:00:00+00,1100,410,300 E  ONONDAGA ST     ,BURGLARY, ,,From Building,1306
2020/01/03 05:00:00+00,1600,1600,1200 MILTON AV     ,LARCENY, ,Yes,From Building,1307
2020/01/04 05:00:00+00,800,2000,200 KNAUL ST     ,BURGLARY, ,,From Building,1308
2020/01/04 05:00:00+00,2130,530,200 N  GEDDES ST     ,BURGLARY, ,,From Building,1309
2020/01/04 05:00:00+00,1600,300,1300 MILTON AV     ,BURGLARY, ,Yes,From Building,1310
2020/01/04 05:00:00+00,1600,300,1300 MILTON AV     ,BURGLARY,A,Yes,From Building,1311
2020/01/04 05:00:00+00,1410,1410,500 S  CLINTON ST     ,LARCENY, ,,From Building,1312
2020/01/04 05:00:00+00,1200,1800,300 RICHMOND AV     ,BURGLARY, ,,From Building,1313
2020/01/05 05:00:00+00,0,1200,100 CREHANGE ST     ,BURGLARY, ,,From Building,1314
2020/01/06 05:00:00+00,1700,625,800 S  CROUSE AV     ,BURGLARY, ,,From Building,1315
2020/01/06 05:00:00+00,500,520,500 S  CROUSE AV     ,BURGLARY, ,,From Building,1316
2020/01/06 05:00:00+00,1200,800,100 BALLANTYNE RD     ,BURGLARY, ,,From Building,1317
2020/01/06 05:00:00+00,1500,1500,200 WALNUT PL     ,BURGLARY, ,,From Building,1318
2020/01/06 05:00:00+00,1500,1745,1700 W  GENESEE ST     ,BURGLARY, ,,From Building,1319
2020/01/07 05:00:00+00,1900,2000,900 DEWITT ST     ,LARCENY, ,,From Building,1320
2020/01/08 05:00:00+00,1600,1500,700 LIVINGSTON AV     ,BURGLARY, ,,From Building,1321
2020/01/08 05:00:00+00,830,1600,700 IRVING AV     ,LARCENY, ,,From Building,1322
2020/01/09 05:00:00+00,900,1330,500 EUCLID AV     ,BURGLARY, ,,From Building,1323
2020/01/09 05:00:00+00,1120,1440,300 HIAWATHA BLVD E ,BURGLARY, ,,From Building,1324
2020/01/09 05:00:00+00,1700,1330,500 EUCLID AV     ,BURGLARY, ,,From Building,1325
2020/01/10 05:00:00+00,0,1200,1 DESTINY USA DR,LARCENY, ,Yes,From Building,1326
2020/01/10 05:00:00+00,1600,1700,600 ERIE BLVD W ,BURGLARY, ,,From Building,1327
2020/01/11 05:00:00+00,500,1000,300 WHITTIER AV     ,BURGLARY, ,,From Building,1328
2020/01/11 05:00:00+00,1216,1216,700 W  ONONDAGA ST     ,ROBBERY, ,,From Building,1329
2020/01/11 05:00:00+00,1600,1530,500 EUCLID AV     ,BURGLARY, ,,From Building,1330
2020/01/11 05:00:00+00,1630,1645,100 GLENWOOD AV     ,BURGLARY, ,,From Building,1331
2020/01/12 05:00:00+00,1030,1030,900 POND ST     ,LARCENY, ,,From Building,1332
2020/01/13 05:00:00+00,53,53,100 DABLON CT     ,BURGLARY, ,,From Building,1333
2020/01/13 05:00:00+00,700,701,200 EUCLID AV     ,LARCENY, ,,From Building,1334
2020/01/13 05:00:00+00,1600,1030,300 OAKWOOD AV     ,BURGLARY, ,,From Building,1335
2020/01/14 05:00:00+00,600,845,800 LANCASTER AV     ,BURGLARY, ,,From Building,1336
2020/01/14 05:00:00+00,200,1000,600 EUCLID AV     ,BURGLARY, ,,From Building,1337
2020/01/14 05:00:00+00,1500,1100,1300 W  ONONDAGA ST     ,BURGLARY, ,,From Building,1338
2020/03/07 05:00:00+00,1000,1000,300 COOLIDGE AV     ,BURGLARY, ,Yes,From Building,1339
2020/02/10 05:00:00+00,2000,1340,800 HIAWATHA BLVD W ,BURGLARY, ,,From Building,1340
2020/11/26 05:00:00+00,2100,2118,100 CLARENCE AV     ,LARCENY, ,Yes,All Other,1341
2020/04/03 04:00:00+00,358,359,200 PARK ST     ,BURGLARY, ,,From Building,1342
2020/01/16 05:00:00+00,2300,2305,700 KIRKPATRICK ST     ,LARCENY, ,,From Building,1343
2020/03/07 05:00:00+00,1000,1630,100 CIRCLE RD     ,LARCENY, ,,From Building,1344
2020/02/10 05:00:00+00,1800,1425,100 LORRAINE AV     ,BURGLARY, ,,From Building,1345
2020/11/27 05:00:00+00,900,1000,600 S  SALINA ST     ,ROBBERY, ,,All Other,1346
2020/04/03 04:00:00+00,515,539,200 HUDSON ST     ,BURGLARY, ,,From Building,1347
2020/01/17 05:00:00+00,1200,1200,600 SECOND NORTH ST     ,BURGLARY, ,,From Building,1348
2020/03/08 05:00:00+00,49,49,200 CAMBRIDGE ST     ,LARCENY, ,,From Building,1349
2020/02/10 05:00:00+00,1200,2139,600 2ND NORTH ST     ,LARCENY, ,,From Building,1350
2020/11/27 05:00:00+00,1500,1500,200 ABERDEEN TER    ,LARCENY, ,,All Other,1351
2020/04/03 04:00:00+00,608,608,1000 BUTTERNUT ST     ,BURGLARY, ,,From Building,1352
2020/01/18 05:00:00+00,815,815,2800 S  SALINA ST     ,ROBBERY, ,,From Building,1353
2020/03/09 04:00:00+00,1005,1005,1 DESTINY USA DR,LARCENY, ,,From Building,1354
2020/02/10 05:00:00+00,1800,1800,800 S  WEST ST     ,LARCENY, ,,From Building,1355
2020/11/27 05:00:00+00,1809,1809,100 LAFAYETTE RD     ,ROBBERY, ,,All Other,1356
2020/04/03 04:00:00+00,2130,600,1600 HAWLEY AV     ,BURGLARY, ,,From Building,1357
2020/01/18 05:00:00+00,2100,1050,900 LEMOYNE AV     ,BURGLARY, ,,From Building,1358
2020/04/22 04:00:00+00,1400,1400,300 LEXINGTON AV     ,LARCENY, ,,From Building,1359
2020/03/09 04:00:00+00,1636,1636,100 CROLY ST     ,BURGLARY, ,,From Building,1360
2020/03/10 04:00:00+00,0,0,100 N  MIDLER AV     ,LARCENY, ,,From Building,1361
2020/03/10 04:00:00+00,2008,2035,200 GILBERT AV     ,BURGLARY, ,,From Building,1362
2020/03/11 04:00:00+00,1330,1330,600 BUTTERNUT ST     ,LARCENY, ,Yes,From Building,1363
2020/03/12 04:00:00+00,1700,1700,600 COMSTOCK AV     ,BURGLARY, ,,From Building,1364
2020/03/13 04:00:00+00,1400,141,300 N  EDWARDS AV     ,BURGLARY, ,,From Building,1365
2020/03/13 04:00:00+00,0,123,500 FELLOWS AV     ,BURGLARY, ,,From Building,1366
2020/03/13 04:00:00+00,1549,1549,4100 S  SALINA ST     ,ROBBERY, ,,From Building,1367
2020/03/13 04:00:00+00,1358,1400,4700 ONONDAGA BLVD   ,LARCENY, ,,From Building,1368
2020/03/13 04:00:00+00,2100,2100,1200 W  ONONDAGA        ,LARCENY, ,,From Building,1369
2020/03/13 04:00:00+00,1600,1600,400 VAN BUREN ST     ,BURGLARY, ,,From Building,1370
2020/03/14 04:00:00+00,200,200,1000 BUTTERNUT ST     ,BURGLARY, ,,From Building,1371
2020/03/14 04:00:00+00,600,1734,200 SEWARD ST     ,BURGLARY, ,,From Building,1372
2020/03/14 04:00:00+00,1222,1222,300 S  SALINA ST     ,LARCENY, ,Yes,From Building,1373
2020/03/16 04:00:00+00,2000,300,200 FAYETTE BLVD   ,LARCENY, ,,From Building,1374
2020/03/17 04:00:00+00,600,600,1000 COMSTOCK AV     ,LARCENY, ,,From Building,1375
2020/03/17 04:00:00+00,2300,700,300 WHITTIER AV     ,BURGLARY, ,,From Building,1376
2020/03/18 04:00:00+00,455,455,4600 S  SALINA ST     ,BURGLARY, ,,From Building,1377
2020/03/18 04:00:00+00,503,504,500 S  SALINA ST     ,BURGLARY,A,,From Building,1378
2020/03/18 04:00:00+00,1456,1456,100 E  COLVIN ST     ,LARCENY, ,,From Building,1379
2020/03/18 04:00:00+00,1800,0,1200 BELLEVUE AV     ,BURGLARY, ,,From Building,1380
2020/03/19 04:00:00+00,425,425,1400 S  SALINA ST     ,BURGLARY, ,,From Building,1381
2020/03/20 04:00:00+00,2100,37,1100 FIRST NORTH ST     ,LARCENY, ,,From Building,1382
2020/03/20 04:00:00+00,2100,100,800 KIRKPATRICK ST     ,BURGLARY, ,,From Building,1383
2020/03/20 04:00:00+00,0,1300,1000 MONTGOMERY ST     ,BURGLARY, ,,From Building,1384
2020/03/20 04:00:00+00,1400,1630,100 OSTROM AV     ,BURGLARY, ,,From Building,1385
2020/03/20 04:00:00+00,20,20,500 S  CROUSE AV     ,BURGLARY, ,,From Building,1386
2020/03/21 04:00:00+00,1648,1648,200 E  WATER ST     ,ROBBERY, ,Yes,From Building,1387
2020/03/21 04:00:00+00,2100,2100,900 JAMES ST     ,LARCENY, ,,From Building,1388
2020/03/22 04:00:00+00,1757,1757,700 WOLF ST     ,LARCENY, ,,From Building,1389
2020/03/23 04:00:00+00,146,149,1200 BUTTERNUT ST     ,BURGLARY, ,,From Building,1390
2020/03/23 04:00:00+00,537,537,100 NEWBURY HOLLOW LN     ,BURGLARY, ,,From Building,1391
2020/03/25 04:00:00+00,200,200,100 VALLEY DR     ,BURGLARY, ,,From Building,1392
2020/03/26 04:00:00+00,355,355,1800 W  GENESEE ST     ,BURGLARY, ,,From Building,1393
2020/03/27 04:00:00+00,1600,1700,500 S  CLINTON ST     ,BURGLARY, ,,From Building,1394
2020/03/28 04:00:00+00,1500,1300,200 GRAND AV     ,BURGLARY, ,,From Building,1395
2020/03/28 04:00:00+00,1200,1600,600 COURT ST     ,BURGLARY, ,,From Building,1396
2020/03/29 04:00:00+00,1550,1552,100 ESSEX ST     ,BURGLARY, ,Yes,From Building,1397
2020/02/11 05:00:00+00,1400,854,100 N  GEDDES ST     ,BURGLARY, ,,From Building,1398
2020/01/18 05:00:00+00,1300,1345,2300 GRANT BLVD   ,LARCENY, ,,From Building,1399
2020/11/27 05:00:00+00,2230,2230,100 ALEXANDER AV     ,ROBBERY, ,,All Other,1400
2020/04/03 04:00:00+00,1525,1525,100 KUHL AV     ,BURGLARY, ,,From Building,1401
2020/04/23 04:00:00+00,1609,1609,500 VALLEY DR     ,BURGLARY, ,,From Building,1402
2020/02/11 05:00:00+00,1500,900,2000 S  SALINA ST     ,BURGLARY, ,,From Building,1403
2020/01/18 05:00:00+00,2316,2316,900 N  SALINA ST     ,BURGLARY, ,Yes,From Building,1404
2020/11/28 05:00:00+00,146,146,100 N  GEDDES ST     ,LARCENY, ,,All Other,1405
2020/04/05 04:00:00+00,354,354,200 S  GEDDES ST     ,BURGLARY, ,,From Building,1406
2020/04/24 04:00:00+00,1200,1000,100 FURMAN ST     ,BURGLARY, ,,From Building,1407
2020/02/13 05:00:00+00,1845,1845,1 DESTINY USA DR,LARCENY, ,,From Building,1408
2020/01/18 05:00:00+00,1200,1200,600 GIFFORD ST     ,LARCENY, ,,From Building,1409
2020/11/28 05:00:00+00,1111,1111,100 GREENWOOD PL     ,LARCENY, ,,All Other,1410
2020/04/05 04:00:00+00,2009,2009,100 POND AV     ,BURGLARY, ,,From Building,1411
2020/04/24 04:00:00+00,1430,1430,400 W  SENECA TPKE   ,LARCENY, ,Yes,From Building,1412
2020/02/14 05:00:00+00,1400,1200,700 CANAL ST     ,LARCENY, ,,From Building,1413
2020/01/20 05:00:00+00,248,248,1000 PARK ST     ,BURGLARY, ,,From Building,1414
2020/11/28 05:00:00+00,1609,1609,1900 E  FAYETTE ST     ,LARCENY, ,,All Other,1415
2020/11/28 05:00:00+00,1100,1800,100 W  FLORENCE AV     ,LARCENY, ,,All Other,1416
2020/11/28 05:00:00+00,1600,1000,100 HOBART AV     ,BURGLARY, ,,All Other,1417
2020/11/29 05:00:00+00,2130,846,1100 E  FAYETTE ST     ,BURGLARY, ,,All Other,1418
2020/11/29 05:00:00+00,2000,2000,300 N  MIDLER AV     ,LARCENY, ,,All Other,1419
2020/11/29 05:00:00+00,100,1800,1600 BELLEVUE AV     ,LARCENY, ,,All Other,1420
2020/11/29 05:00:00+00,1430,1730,900 E  FAYETTE ST     ,LARCENY, ,,All Other,1421
2020/11/30 05:00:00+00,100,100,100 HIGHLAND AV     ,ROBBERY, ,,All Other,1422
2020/11/30 05:00:00+00,1415,1415,500 GRANT AV     ,ROBBERY, ,,All Other,1423
2020/12/01 05:00:00+00,1930,850,600 N  TOWNSEND ST     ,LARCENY, ,,All Other,1424
2020/12/01 05:00:00+00,1945,1945,1 DESTINY USA DR,ROBBERY, ,,All Other,1425
2020/12/01 05:00:00+00,2300,2300,100 ALBERT TER    ,ROBBERY, ,,All Other,1426
2020/12/01 05:00:00+00,1900,1900,100 TRINITY PL     ,LARCENY, ,,All Other,1427
2020/12/02 05:00:00+00,1200,830,800 TEALL AV     ,LARCENY, ,Yes,All Other,1428
2020/12/03 05:00:00+00,1314,119,200 MOORE AV     ,LARCENY, ,Yes,All Other,1429
2020/12/03 05:00:00+00,0,1615,300 JAMESVILLE AV     ,LARCENY, ,,All Other,1430
2020/12/03 05:00:00+00,1930,1930,300 WALNUT PL     ,ROBBERY, ,Yes,All Other,1431
2020/12/03 05:00:00+00,0,0,900 POND ST     ,LARCENY, ,,All Other,1432
2020/12/03 05:00:00+00,1400,1237,2400 JAMES ST     ,LARCENY, ,,All Other,1433
2020/12/04 05:00:00+00,600,600,200 N  CLINTON ST     ,LARCENY, ,,All Other,1434
2020/12/04 05:00:00+00,1830,1900,300 FOBES AV     ,ROBBERY, ,,All Other,1435
2020/12/04 05:00:00+00,0,1900,200 W  DIVISION ST     ,LARCENY, ,,All Other,1436
2020/12/04 05:00:00+00,1920,1341,400 BOYDEN ST     ,LARCENY, ,,All Other,1437
2020/12/04 05:00:00+00,2000,1350,200 KENSINGTON PL     ,LARCENY, ,,All Other,1438
2020/12/04 05:00:00+00,1100,1353,200 KENSINGTON PL     ,LARCENY, ,,All Other,1439
2020/12/04 05:00:00+00,530,1405,200 BUCKINGHAM AVE    ,LARCENY, ,,All Other,1440
2020/12/05 05:00:00+00,1700,1804,200 MCKINLEY AV     ,LARCENY, ,,All Other,1441
2020/12/05 05:00:00+00,45,45,400 BURT ST     ,ROBBERY, ,,All Other,1442
2020/12/05 05:00:00+00,1057,1057,300 SHONNARD ST     ,LARCENY, ,,All Other,1443
2020/12/05 05:00:00+00,1200,2355,100 ASHDALE AV     ,LARCENY, ,,All Other,1444
