DATE,TIMESTART,TIMEEND,ADDRESS,CODE_DEFINED,QualityOfLife,FID
2018/02/15 05:00:00+00,630,1031,600 ATLANTIC AV,SIMPLE ASSAULT,False,1086
2018/02/15 05:00:00+00,1032,1032,0 S  SALINA ST,ALL OTHER OFFENSES,False,1087
2018/02/15 05:00:00+00,1220,1220,100 DICKERSON ST,OFFN AGAINST FAMILY,False,1088
2018/02/15 05:00:00+00,1340,1354,100 LINCOLN AV,SIMPLE ASSAULT,False,1089
2018/02/15 05:00:00+00,1404,1404,200 MAGNOLIA ST,SIMPLE ASSAULT,True,1090
2018/02/15 05:00:00+00,1559,1559,400 JAMES ST,SIMPLE ASSAULT,False,1091
2018/02/15 05:00:00+00,300,1623,1100 W  ONONDAGA ST,OFFN AGAINST FAMILY,False,1092
2018/02/15 05:00:00+00,1703,1703,0 LINCOLN AV,ALL OTHER OFFENSES,True,1093
2018/02/15 05:00:00+00,1734,1734,0 S  CLINTON ST,ALL OTHER OFFENSES,True,1094
2018/02/15 05:00:00+00,1800,1800,300 TULLY ST,POSSESSION/MARIJUANA,True,1095
2018/02/15 05:00:00+00,1813,1813,600 S  GEDDES ST,FRAUD,True,1096
2018/02/15 05:00:00+00,1835,1900,100 DELONG AV,SIMPLE ASSAULT,False,1097
2018/02/15 05:00:00+00,1858,1858,100 CLYDE AV,SIMPLE ASSAULT,False,1098
2018/02/15 05:00:00+00,1910,1910,500 CLARENDON ST,ALL OTHER OFFENSES,True,1099
2018/02/15 05:00:00+00,1917,1917,100 WOOD AV,POSSESSION/MARIJUANA,True,1100
2018/02/12 05:00:00+00,1008,1008,100 RONEY LN,SIMPLE ASSAULT,True,1101
2018/02/12 05:00:00+00,1036,1036,1500 MEADOWBROOK DR,SIMPLE ASSAULT,False,1102
2018/02/12 05:00:00+00,1046,1046,600 ROBINSON ST,SIMPLE ASSAULT,False,1103
2018/02/12 05:00:00+00,1155,1202,2800 MIDLAND AV,SIMPLE ASSAULT,False,1104
2018/02/12 05:00:00+00,1215,1215,800 N  GEDDES ST,SIMPLE ASSAULT,False,1105
2018/02/12 05:00:00+00,1544,1544,300 NICHOLS AV,SIMPLE ASSAULT,False,1106
2018/02/12 05:00:00+00,1557,1557,200 HOPE AV,CRIMINAL MISCHIEF,True,1107
2018/02/12 05:00:00+00,1620,1620,0 CONGRESS AV,POSSESSION/USE DRUG,True,1108
2018/02/12 05:00:00+00,1626,1626,100 BANK AL,POSSESSION/USE DRUG,True,1109
2018/02/12 05:00:00+00,1632,1632,500 S  STATE ST,OFFN AGAINST FAMILY,False,1110
2018/02/12 05:00:00+00,1640,1640,0 S  WEST ST,POSSESSION/MARIJUANA,False,1111
2018/02/12 05:00:00+00,1742,1742,200 LINCOLN AV,POSSESSION/USE DRUG,True,1112
2018/02/12 05:00:00+00,1947,1947,300 BEAR ST,CRIMINAL MISCHIEF,False,1113
2018/02/12 05:00:00+00,1949,1949,1400 S  SALINA ST,POSSESSION/MARIJUANA,False,1114
2018/02/12 05:00:00+00,1952,1952,200 HERRIMAN ST,ALL OTHER OFFENSES,True,1115
2018/02/12 05:00:00+00,1017,2010,100 W  CALTHROP AV,SIMPLE ASSAULT,False,1116
2018/02/12 05:00:00+00,2000,2000,400 CAYUGA ST,SIMPLE ASSAULT,False,1117
2018/02/12 05:00:00+00,2019,2021,400 N  MCBRIDE ST,CRIMINAL MISCHIEF,False,1118
2018/02/12 05:00:00+00,2040,2040,200 DRISCOLL AV,SIMPLE ASSAULT,False,1119
2018/02/12 05:00:00+00,2110,2110,300 GREENWAY AV,POSSESSION/USE DRUG,False,1120
2018/02/12 05:00:00+00,2142,2142,900 HARRISON ST,POSSESSION/USE DRUG,True,1121
2018/02/12 05:00:00+00,2339,2339,100 MERRIMAN AV,ALL OTHER OFFENSES,True,1122
2018/02/13 05:00:00+00,45,51,200 STATE FAIR BLVD,OFFN AGAINST FAMILY,False,1123
2018/02/13 05:00:00+00,150,150,0 W  ONONDAGA ST,POSSESSION/MARIJUANA,False,1124
2018/02/13 05:00:00+00,1003,1003,300 W  OSTRANDER AV,SIMPLE ASSAULT,False,1125
2018/02/13 05:00:00+00,1140,1140,0 STATE FAIR BLVD FROM RAMP,ALL OTHER OFFENSES,False,1126
2018/02/13 05:00:00+00,1141,1141,500 S  STATE ST,OFFN AGAINST FAMILY,False,1127
2018/02/13 05:00:00+00,1256,1256,500 S  STATE ST,POSSESSION/USE DRUG,False,1128
2018/02/13 05:00:00+00,1258,1258,3100 E  GENESEE ST,OFFN AGAINST FAMILY,False,1129
2018/02/13 05:00:00+00,1301,1301,200 NORWOOD AV,SIMPLE ASSAULT,False,1130
2018/02/13 05:00:00+00,1322,1322,400 JAMES ST,POSSESSION/USE DRUG,True,1131
2018/02/13 05:00:00+00,1333,1333,3500 S  SALINA ST,ALL OTHER OFFENSES,False,1132
2018/02/13 05:00:00+00,1341,1341,200 MARY ST,POSSESSION/MARIJUANA,False,1133
2018/02/13 05:00:00+00,1400,1400,300 SOUTH AV,POSSESSION/MARIJUANA,True,1134
2018/02/13 05:00:00+00,1417,1417,2100 E  FAYETTE ST,POSSESSION/MARIJUANA,True,1135
2018/02/13 05:00:00+00,1445,1445,100 HARTSON ST,POSSESSION/MARIJUANA,False,1136
2018/02/13 05:00:00+00,1505,1505,2800 E  GENESEE ST,ALL OTHER OFFENSES,False,1137
2018/02/13 05:00:00+00,1556,1556,1000 CARBON ST,SIMPLE ASSAULT,False,1138
2018/02/13 05:00:00+00,1600,1600,700 JAMES ST,ALL OTHER OFFENSES,False,1139
2018/02/13 05:00:00+00,1655,1655,700 NIAGARA ST,POSSESSION/MARIJUANA,False,1140
2018/02/13 05:00:00+00,1600,1747,200 W  MARTIN LUTHER KING AV,SIMPLE ASSAULT,False,1141
2018/02/13 05:00:00+00,1753,1753,200 CORTLAND AV,ALL OTHER OFFENSES,False,1142
2018/02/13 05:00:00+00,1755,1755,300 GIFFORD ST,POSSESSION/MARIJUANA,True,1143
2018/02/13 05:00:00+00,1842,1910,200 DELAWARE ST,POSSESSION/MARIJUANA,False,1144
2018/02/13 05:00:00+00,1905,2005,100 ELIZABETH ST,POSSESSION/MARIJUANA,False,1145
2018/02/13 05:00:00+00,1943,1943,100 FOREST AV,SIMPLE ASSAULT,False,1146
2018/02/13 05:00:00+00,2004,2004,300 APPLE ST,SIMPLE ASSAULT,False,1147
2018/02/13 05:00:00+00,2019,2019,200 W  BRIGHTON AV,CRIMINAL MISCHIEF,True,1148
2018/02/13 05:00:00+00,2027,2027,500 S  STATE ST,POSSESSION/USE DRUG,True,1149
2018/02/13 05:00:00+00,2138,2138,100 LILAC ST,SIMPLE ASSAULT,False,1150
2018/02/15 05:00:00+00,1941,1941,100 W  LYNHURST AV,POSSESSION/MARIJUANA,False,1151
2018/02/15 05:00:00+00,2018,2018,3700 S  SALINA ST,POSSESSION/MARIJUANA,False,1152
2018/02/15 05:00:00+00,2022,2022,300 VILLAGE DR,OFFN AGAINST FAMILY,False,1153
2018/02/15 05:00:00+00,2029,2029,400 E  DIVISION ST,CRIMINAL MISCHIEF,False,1154
2018/02/15 05:00:00+00,2303,2303,0 ERIE BLVD E,POSSESSION/MARIJUANA,False,1155
2018/02/15 05:00:00+00,2353,2353,100 W  FAYETTE ST,OFFN AGAINST FAMILY,False,1156
2018/02/15 05:00:00+00,1933,2001,1500 W  GENESEE ST,OFFN AGAINST FAMILY,False,1157
2018/02/15 05:00:00+00,1933,2001,1500 W  GENESEE ST,OFFN AGAINST FAMILY,False,1158
2018/02/15 05:00:00+00,1547,1547,600 W  ONONDAGA ST,SIMPLE ASSAULT,False,1159
2018/02/15 05:00:00+00,130,130,700 S  CROUSE AV,SIMPLE ASSAULT,False,1160
2018/02/15 05:00:00+00,830,835,500 COMSTOCK AV,FRAUD,False,1161
2018/02/16 05:00:00+00,48,48,100 WEISER CT,KIDNAPPING,False,1162
2018/02/16 05:00:00+00,213,213,400 SMALL RD,CRIMINAL MISCHIEF,True,1163
2018/02/16 05:00:00+00,345,345,300 LEMOYNE AV,ALL OTHER OFFENSES,True,1164
2018/02/16 05:00:00+00,655,655,1400 BURNET AV,SIMPLE ASSAULT,False,1165
2018/02/16 05:00:00+00,820,833,100 E  BISSELL ST,SIMPLE ASSAULT,False,1166
2018/02/16 05:00:00+00,830,840,100 PALMER LN,SIMPLE ASSAULT,False,1167
2018/02/16 05:00:00+00,1130,1110,300 PARK ST,SIMPLE ASSAULT,False,1168
2018/02/16 05:00:00+00,1042,1112,1800 BUTTERNUT ST,OFFN AGAINST FAMILY,False,1169
2018/02/16 05:00:00+00,1223,1223,700 S  CROUSE AV,SIMPLE ASSAULT,False,1170
2018/02/16 05:00:00+00,1235,1235,2100 E  FAYETTE ST,POSSESSION/MARIJUANA,False,1171
2018/02/16 05:00:00+00,1333,1333,1000 JAMES ST,POSSESSION/MARIJUANA,False,1172
2018/02/16 05:00:00+00,1335,1337,100 W  NEWELL ST,CRIMINAL MISCHIEF,False,1173
2018/02/16 05:00:00+00,1347,1347,400 IRVING AV,CRIMINAL MISCHIEF,True,1174
2018/02/16 05:00:00+00,1349,1349,200 ASH ST,POSSESSION/MARIJUANA,True,1175
2018/02/16 05:00:00+00,1405,1405,1500 SOUTH AV,CRIMINAL MISCHIEF,True,1176
2018/02/16 05:00:00+00,1406,1406,1000 S  MCBRIDE ST,SIMPLE ASSAULT,False,1177
2018/02/16 05:00:00+00,1330,1335,1 DESTINY USA DR,SIMPLE ASSAULT,False,1178
2018/02/16 05:00:00+00,1450,1520,600 OSWEGO ST,ALL OTHER OFFENSES,False,1179
2018/02/16 05:00:00+00,1510,1510,800 S  STATE ST,POSSESSION/USE DRUG,False,1180
2018/02/16 05:00:00+00,1502,1502,500 S  STATE ST,ALL OTHER OFFENSES,False,1181
2018/02/16 05:00:00+00,1521,1521,0 MURRAY AV,POSSESSION/MARIJUANA,True,1182
2018/02/16 05:00:00+00,1535,1535,3100 E  GENESEE ST,SIMPLE ASSAULT,False,1183
2018/02/16 05:00:00+00,1635,1710,200 DAKIN ST,POSSESSION/MARIJUANA,False,1184
2018/02/16 05:00:00+00,1639,1639,1800 E  FAYETTE ST,OFFN AGAINST FAMILY,False,1185
2018/02/16 05:00:00+00,1704,1704,100 CROLY ST,POSSESSION/USE DRUG,False,1186
2018/02/16 05:00:00+00,1730,1810,100 ONEIDA ST,POSSESSION/MARIJUANA,False,1187
2018/02/16 05:00:00+00,1739,1739,0 HARTSON ST,POSSESSION/MARIJUANA,True,1188
2018/02/16 05:00:00+00,1755,1755,0 ROWLAND ST,POSSESSION/MARIJUANA,True,1189
2018/02/16 05:00:00+00,1745,2117,300 CANNON ST,OFFN AGAINST FAMILY,False,1190
2018/02/16 05:00:00+00,1834,1834,300 WYOMING ST,POSSESSION/USE DRUG,False,1191
2018/02/16 05:00:00+00,1910,1910,100 MCALLISTER AV,POSSESSION/MARIJUANA,True,1192
2018/02/16 05:00:00+00,1912,1941,200 S  WEST ST,POSSESSION/MARIJUANA,False,1193
2018/02/16 05:00:00+00,1915,1915,100 GAGE CT,POSSESSION/MARIJUANA,True,1194
2018/02/16 05:00:00+00,1944,1944,200 E  FLORENCE AV,ALL OTHER OFFENSES,False,1195
2018/02/16 05:00:00+00,1957,1957,100 WOOD AV,POSSESSION/MARIJUANA,True,1196
2018/02/16 05:00:00+00,2040,2040,2100 BELLEVUE AV,CRIMINAL MISCHIEF,True,1197
2018/02/16 05:00:00+00,2136,2136,0 HALL AV,POSSESSION/MARIJUANA,False,1198
2018/02/16 05:00:00+00,2143,2143,100 MERRIMAN AV,ALL OTHER OFFENSES,True,1199
2018/02/16 05:00:00+00,2154,2154,800 BURNET AV,DISORDERLY CONDUCT,True,1200
2018/03/04 05:00:00+00,1953,1953,300 MARLBOROUGH RD,SIMPLE ASSAULT,False,1201
2018/03/04 05:00:00+00,2001,2001,900 ONONDAGA AV,CRIMINAL MISCHIEF,True,1202
2018/03/04 05:00:00+00,2054,2054,100 ARNTS PL,SIMPLE ASSAULT,False,1203
2018/03/04 05:00:00+00,1840,1840,300 PROSPECT AV,SIMPLE ASSAULT,False,1204
2018/03/05 05:00:00+00,301,301,100 BEECHER ST,POSSESSION/MARIJUANA,True,1205
2018/03/05 05:00:00+00,327,327,0 S  SALINA ST,POSSESSION/MARIJUANA,False,1206
2018/03/05 05:00:00+00,439,439,100 WENTE TER,CRIMINAL MISCHIEF,True,1207
2018/03/05 05:00:00+00,1110,1110,500 S  STATE ST,ALL OTHER OFFENSES,False,1208
2018/03/05 05:00:00+00,1633,1633,0 W  ONONDAGA ST,POSSESSION/MARIJUANA,True,1209
2018/03/05 05:00:00+00,1745,1745,900 ONONDAGA AV,POSSESSION/MARIJUANA,True,1210
2018/03/05 05:00:00+00,1745,1800,200 PUTNAM ST,POSSESSION/MARIJUANA,False,1211
2018/03/05 05:00:00+00,1829,1829,600 N  SALINA ST,ALL OTHER OFFENSES,True,1212
2018/03/05 05:00:00+00,1916,1916,400 W  OSTRANDER AV,SIMPLE ASSAULT,False,1213
2018/03/05 05:00:00+00,1920,1920,300 W  OSTRANDER AV,CRIMINAL MISCHIEF,True,1214
2018/03/05 05:00:00+00,1938,1938,0 HAWLEY AV,POSSESSION/MARIJUANA,False,1215
2018/03/05 05:00:00+00,1959,1959,0 CANNON ST,POSSESSION/MARIJUANA,False,1216
2018/03/05 05:00:00+00,2052,2052,0 W  BISSELL ST,ALL OTHER OFFENSES,True,1217
2018/03/05 05:00:00+00,2238,2238,800 PARK ST,ALL OTHER OFFENSES,True,1218
2018/03/05 05:00:00+00,2239,2239,700 E  ADAMS ST,SIMPLE ASSAULT,False,1219
2018/03/05 05:00:00+00,2342,2342,100 DUANE ST,ALL OTHER OFFENSES,False,1220
2018/03/06 05:00:00+00,17,17,200 WOLF ST,POSSESSION/MARIJUANA,False,1221
2018/03/06 05:00:00+00,27,27,700 PARK AV,SIMPLE ASSAULT,False,1222
2018/03/06 05:00:00+00,42,122,600 E  DIVISION ST,POSSESSION/MARIJUANA,False,1223
2018/03/06 05:00:00+00,333,333,100 CROTON TER,CRIMINAL MISCHIEF,False,1224
2018/03/06 05:00:00+00,956,956,500 N  SALINA ST,PROSTITUTION PATRON/PROMOTING,False,1225
2018/03/06 05:00:00+00,1352,1352,600 E  GENESEE ST,OFFN AGAINST FAMILY,False,1226
2018/03/06 05:00:00+00,1428,1428,300 S  GEDDES ST,POSSESSION/USE DRUG,True,1227
2018/03/06 05:00:00+00,1443,1443,200 SLOCUM AV,POSSESSION/MARIJUANA,False,1228
2018/03/06 05:00:00+00,1509,1509,0 OSWEGO ST,ALL OTHER OFFENSES,False,1229
2018/03/06 05:00:00+00,1655,1725,200 POND ST,POSSESSION/USE DRUG,False,1230
2018/03/06 05:00:00+00,1702,1702,100 STEWART CT,OFFN AGAINST FAMILY,True,1231
2018/03/06 05:00:00+00,1721,1721,100 MARK AV,POSSESSION/USE DRUG,True,1232
2018/03/06 05:00:00+00,1726,1726,0 S  STATE ST,ALL OTHER OFFENSES,False,1233
2018/03/06 05:00:00+00,1750,1750,2400 S  STATE ST,POSSESSION/MARIJUANA,False,1234
2018/03/06 05:00:00+00,2000,2000,2100 MIDLAND AV,CRIMINAL MISCHIEF,True,1235
2018/03/06 05:00:00+00,2029,2029,1200 TEALL AV,SIMPLE ASSAULT,False,1236
2018/03/06 05:00:00+00,2219,2219,800 BUTTERNUT ST,ALL OTHER OFFENSES,True,1237
2018/03/06 05:00:00+00,2224,2224,1000 S  MCBRIDE ST,CRIMINAL MISCHIEF,True,1238
2018/03/06 05:00:00+00,2343,2343,2000 S  SALINA ST,ALL OTHER OFFENSES,True,1239
2018/03/06 05:00:00+00,1355,1355,100 RADISSON CT,CRIMINAL MISCHIEF,True,1240
2018/03/07 05:00:00+00,15,15,200 W  CORNING AV,SIMPLE ASSAULT,False,1241
2018/03/07 05:00:00+00,213,213,100 HARTSON ST,CRIMINAL MISCHIEF,False,1242
2018/03/07 05:00:00+00,223,223,600 W  ONONDAGA ST,SIMPLE ASSAULT,False,1243
2018/03/07 05:00:00+00,248,248,300 PROSPECT AV,SIMPLE ASSAULT,False,1244
2018/03/07 05:00:00+00,409,409,500 OTISCO ST,SIMPLE ASSAULT,False,1245
2018/03/07 05:00:00+00,1012,1012,0 KELLOGG ST,SEX OFFENSES,False,1246
2018/03/01 05:00:00+00,1945,1945,1 DESTINY USA DR,POSSESSION/USE DANGEROUS WEAPONS,False,1247
2018/03/07 05:00:00+00,1017,1017,500 BUTTERNUT ST,CRIMINAL MISCHIEF,True,1248
2018/03/07 05:00:00+00,0,0,500 S  STATE ST,OFFN AGAINST FAMILY,False,1249
2018/03/07 05:00:00+00,1055,1055,200 WYOMING ST,SIMPLE ASSAULT,False,1250
2018/03/07 05:00:00+00,1211,1211,600 E  GENESEE ST,OFFN AGAINST FAMILY,False,1251
2018/02/26 05:00:00+00,1742,1742,1000 PARK ST,POSSESSION/MARIJUANA,False,1252
2018/02/24 05:00:00+00,1826,1826,300 S  WARREN ST,CRIMINAL MISCHIEF,True,1253
2018/02/26 05:00:00+00,1824,1824,200 LAKEVIEW AV,OFFN AGAINST FAMILY,False,1254
2018/02/26 05:00:00+00,1756,1756,800 PARK ST,POSSESSION/MARIJUANA,False,1255
2018/02/26 05:00:00+00,1827,1827,300 DELAWARE ST,OFFN AGAINST FAMILY,False,1256
2018/02/26 05:00:00+00,1853,1853,500 STATE FAIR BLVD,OFFN AGAINST FAMILY,False,1257
2018/02/26 05:00:00+00,2008,2008,300 E  TAYLOR ST,POSSESSION/USE DANGEROUS WEAPONS,True,1258
2018/02/26 05:00:00+00,2030,2030,1400 E  FAYETTE ST,CRIMINAL MISCHIEF,True,1259
2018/02/26 05:00:00+00,2116,2116,0 BELLEVUE AV,POSSESSION/MARIJUANA,False,1260
2018/02/26 05:00:00+00,2126,2126,100 VILLAGE DR,SIMPLE ASSAULT,False,1261
2018/02/26 05:00:00+00,2153,2153,500 GLENWOOD AV,CRIMINAL MISCHIEF,True,1262
2018/02/26 05:00:00+00,2222,2222,100 ROBINSON ST,POSSESSION/MARIJUANA,True,1263
2018/02/26 05:00:00+00,2253,2253,4700 ONONDAGA BLVD,OFFN AGAINST FAMILY,False,1264
2018/02/26 05:00:00+00,2330,2330,0 HANCOCK DR,POSSESSION/MARIJUANA,True,1265
2018/02/26 05:00:00+00,2347,2347,200 S  GEDDES ST,POSSESSION/MARIJUANA,False,1266
2018/02/27 05:00:00+00,103,103,800 PARK ST,DRIVING UNDER INFLUENCE,False,1267
2018/02/27 05:00:00+00,137,137,200 N  STATE ST,ALL OTHER OFFENSES,True,1268
2018/02/27 05:00:00+00,144,144,200 SACKETT ST,ALL OTHER OFFENSES,False,1269
2018/02/27 05:00:00+00,259,259,1100 TEALL AV,CRIMINAL MISCHIEF,False,1270
2018/02/27 05:00:00+00,130,130,100 CROLY ST,CRIMINAL MISCHIEF,True,1271
2018/02/27 05:00:00+00,914,932,1000 PARK ST,OFFN AGAINST FAMILY,False,1272
2018/02/27 05:00:00+00,1240,1240,300 E  DIVISION ST,SIMPLE ASSAULT,False,1273
2018/02/27 05:00:00+00,1249,1249,200 ASH ST,POSSESSION/MARIJUANA,True,1274
2018/02/27 05:00:00+00,1457,1338,1400 BURNET AV,SIMPLE ASSAULT,False,1275
2018/02/27 05:00:00+00,1400,1420,200 CANNON ST,POSSESSION/MARIJUANA,True,1276
2018/02/27 05:00:00+00,1434,1500,100 RICHARDSON AV,POSSESSION/MARIJUANA,True,1277
2018/02/24 05:00:00+00,1948,1948,200 N  CLINTON ST,DRIVING UNDER INFLUENCE,False,1278
2018/02/27 05:00:00+00,1621,1621,100 WAYNE ST,OFFN AGAINST FAMILY,False,1279
2018/03/01 05:00:00+00,1945,1949,200 LAFAYETTE RD,SIMPLE ASSAULT,False,1280
2018/02/24 05:00:00+00,2000,2035,0 CENTENNIAL DR,SIMPLE ASSAULT,False,1281
2018/02/27 05:00:00+00,1645,1645,800 POND ST,POSSESSION/MARIJUANA,False,1282
2018/03/01 05:00:00+00,2123,2123,0 GRAPE TER,POSSESSION/MARIJUANA,True,1283
2018/02/24 05:00:00+00,2100,2100,1800 COURT ST,DRIVING UNDER INFLUENCE,False,1284
2018/02/27 05:00:00+00,1648,1648,800 POND ST,POSSESSION/MARIJUANA,False,1285
2018/03/01 05:00:00+00,2227,2227,1100 PARK ST,CRIMINAL MISCHIEF,True,1286
2018/02/24 05:00:00+00,2113,2113,0 MARY ST,POSSESSION/MARIJUANA,False,1287
2018/02/27 05:00:00+00,1701,1701,0 MARCELLUS ST,ALL OTHER OFFENSES,True,1288
2018/03/01 05:00:00+00,2321,2321,0 BUTTERNUT ST,POSSESSION/MARIJUANA,False,1289
2018/02/24 05:00:00+00,2150,2150,500 S  WARREN ST,CRIMINAL MISCHIEF,True,1290
2018/02/27 05:00:00+00,1709,1709,600 BURNET AV,ALL OTHER OFFENSES,False,1291
2018/03/01 05:00:00+00,2323,2323,500 WESTMORELAND AV,OFFN AGAINST FAMILY,False,1292
2018/02/24 05:00:00+00,2200,2202,900 JAMES ST,SIMPLE ASSAULT,False,1293
2018/02/27 05:00:00+00,1730,1730,0 TULLY ST,POSSESSION/USE DRUG,True,1294
2018/03/01 05:00:00+00,0,0,500 GIFFORD ST,FRAUD,False,1295
2018/02/24 05:00:00+00,2246,2246,200 LEXINGTON AV,SIMPLE ASSAULT,False,1296
2018/02/27 05:00:00+00,1746,1746,0 S  MCBRIDE ST,POSSESSION/MARIJUANA,False,1297
2018/03/02 05:00:00+00,117,117,100 BERGER AV,CRIMINAL MISCHIEF,True,1298
2018/02/24 05:00:00+00,2352,2352,1000 OAK ST,FRAUD,True,1299
2018/02/27 05:00:00+00,1751,1751,0 HOLLAND ST,POSSESSION/USE DRUG,True,1300
2018/03/02 05:00:00+00,234,234,100 W  LYNHURST AV,ALL OTHER OFFENSES,True,1301
2018/02/24 05:00:00+00,1900,1900,100 LYNN CIR,SIMPLE ASSAULT,False,1302
2018/02/27 05:00:00+00,1801,1801,0 PARK ST,ALL OTHER OFFENSES,True,1303
2018/03/02 05:00:00+00,243,243,800 JAMES ST,ALL OTHER OFFENSES,True,1304
2018/02/24 05:00:00+00,1600,1605,0 CENTENNIAL DR,OFFN AGAINST FAMILY,False,1305
2018/02/27 05:00:00+00,1830,1830,0 OTISCO ST,POSSESSION/MARIJUANA,True,1306
2018/03/02 05:00:00+00,342,342,700 N  SALINA ST,SIMPLE ASSAULT,False,1307
2018/02/25 05:00:00+00,44,44,1400 LODI ST,SIMPLE ASSAULT,False,1308
2018/02/27 05:00:00+00,1900,1915,2000 E  FAYETTE ST,OFFN AGAINST FAMILY,True,1309
2018/03/02 05:00:00+00,951,951,2600 E  FAYETTE ST,SEX OFFENSES,False,1310
2018/02/25 05:00:00+00,150,150,200 COMSTOCK AV,ALL OTHER OFFENSES,True,1311
2018/02/27 05:00:00+00,1941,1941,0 JAMES ST,FRAUD,True,1312
2018/02/27 05:00:00+00,2028,2028,600 SCHUYLER ST,OFFN AGAINST FAMILY,False,1313
2018/02/27 05:00:00+00,2127,2127,400 DELAWARE ST,OFFN AGAINST FAMILY,False,1314
2018/02/27 05:00:00+00,2201,2201,0 CANNON ST,POSSESSION/MARIJUANA,False,1315
2018/02/27 05:00:00+00,2218,2218,300 WEBSTER AV,POSSESSION/MARIJUANA,False,1316
2018/02/27 05:00:00+00,2225,2225,300 HOEFLER ST,SIMPLE ASSAULT,False,1317
2018/02/27 05:00:00+00,2328,2328,300 CROSSETT ST,POSSESSION/MARIJUANA,True,1318
2018/02/27 05:00:00+00,1200,700,500 SUMMIT AV,CRIMINAL MISCHIEF,True,1319
2018/02/27 05:00:00+00,900,1600,100 ARLINGTON AV,CRIMINAL MISCHIEF,True,1320
2018/02/28 05:00:00+00,6,6,200 NORTH AV,SEX OFFENSES,False,1321
2018/02/28 05:00:00+00,157,157,900 JAMES ST,CRIMINAL MISCHIEF,False,1322
2018/02/28 05:00:00+00,630,830,100 POND ST,POSSESSION/USE DANGEROUS WEAPONS,False,1323
2018/02/28 05:00:00+00,824,824,400 AVERY AV,CRIMINAL MISCHIEF,True,1324
2018/02/28 05:00:00+00,830,835,200 LAKEVIEW AV,SIMPLE ASSAULT,False,1325
2018/02/28 05:00:00+00,851,851,0 BARNES AV,ALL OTHER OFFENSES,True,1326
2018/03/02 05:00:00+00,1202,1202,200 GRUMBACH AV,ALL OTHER OFFENSES,True,1327
2018/03/02 05:00:00+00,1257,1257,200 E  WASHINGTON ST,SIMPLE ASSAULT,False,1328
2018/03/02 05:00:00+00,1558,1558,0 S  SALINA ST,POSSESSION/MARIJUANA,True,1329
2018/03/02 05:00:00+00,1830,1830,500 S  SALINA ST,SIMPLE ASSAULT,False,1330
2018/03/02 05:00:00+00,1849,1849,100 CRESLINE DR,SIMPLE ASSAULT,False,1331
2018/03/02 05:00:00+00,2033,2033,200 BEATTIE ST,SIMPLE ASSAULT,False,1332
2018/03/02 05:00:00+00,2058,2058,0 W  FAYETTE ST,POSSESSION/MARIJUANA,False,1333
2018/03/02 05:00:00+00,2259,2259,0 S  STATE ST,POSSESSION/MARIJUANA,True,1334
2018/03/02 05:00:00+00,2334,2334,400 TULLY ST,SIMPLE ASSAULT,False,1335
2018/03/03 05:00:00+00,218,218,500 S  STATE ST,POSSESSION/USE DRUG,True,1336
2018/03/03 05:00:00+00,236,236,200 FURMAN ST,POSSESSION/MARIJUANA,True,1337
2018/02/28 05:00:00+00,851,851,0 BARNES AV,ALL OTHER OFFENSES,True,1338
2018/03/03 05:00:00+00,252,252,100 W  LYNHURST AV,ALL OTHER OFFENSES,True,1339
2018/02/28 05:00:00+00,1040,1040,200 SHERWOOD AV,SIMPLE ASSAULT,False,1340
2018/02/25 05:00:00+00,235,235,0 SOUTH AV,ALL OTHER OFFENSES,False,1341
2018/03/03 05:00:00+00,1037,1037,1000 COL EILEEN COLLINS BLVD,FRAUD,False,1342
2018/02/28 05:00:00+00,1046,1046,100 W  CHELTENHAM RD,OFFN AGAINST FAMILY,False,1343
2018/02/25 05:00:00+00,248,318,300 SLOCUM AV,POSSESSION/MARIJUANA,False,1344
2018/03/03 05:00:00+00,1259,1259,200 MARY ST,POSSESSION/USE DANGEROUS WEAPONS,True,1345
2018/02/28 05:00:00+00,1200,1200,2700 BURNET AV,SIMPLE ASSAULT,True,1346
2018/02/25 05:00:00+00,305,310,600 1ST NORTH ST,POSSESSION/USE DANGEROUS WEAPONS,True,1347
2018/03/03 05:00:00+00,1625,1628,100 CULBERT ST,SIMPLE ASSAULT,False,1348
2018/02/28 05:00:00+00,1315,1315,100 SACKETT ST,CRIMINAL MISCHIEF,True,1349
2018/02/25 05:00:00+00,400,408,700 E  LAUREL ST,SIMPLE ASSAULT,False,1350
2018/03/03 05:00:00+00,1735,1800,100 W  BISSELL ST,POSSESSION/MARIJUANA,False,1351
2018/02/28 05:00:00+00,1356,1356,2400 LODI ST,PROSTITUTION PATRON/PROMOTING,True,1352
2018/02/25 05:00:00+00,545,545,100 MATHER ST,CRIMINAL MISCHIEF,True,1353
2018/03/03 05:00:00+00,1730,1737,0 COSTELLO CT,CRIMINAL MISCHIEF,False,1354
2018/02/28 05:00:00+00,1411,1411,500 SECOND NORTH ST,SEX OFFENSES,True,1355
2018/02/25 05:00:00+00,550,554,2200 E  FAYETTE ST,CRIMINAL MISCHIEF,False,1356
2018/03/03 05:00:00+00,1825,1825,200 BEATTIE ST,POSSESSION/MARIJUANA,False,1357
2018/02/28 05:00:00+00,1100,1640,300 STOLP AV,OFFN AGAINST FAMILY,False,1358
2018/02/25 05:00:00+00,715,715,100 SMITH LN,CRIMINAL MISCHIEF,True,1359
