DATE,TIMESTART,TIMEEND,ADDRESS,CODE_DEFINED,QualityOfLife,FID
2017/03/14 04:00:00+00,2214,2208,600 CATHERINE ST,SIMPLE ASSAULT,False,1839
2017/03/15 04:00:00+00,425,425,0 BURNET AV,DRIVING UNDER INFLUENCE,False,1840
2017/03/15 04:00:00+00,2130,748,100 STEUBEN ST,CRIMINAL MISCHIEF,True,1841
2017/03/15 04:00:00+00,950,950,1800 E  FAYETTE ST,SIMPLE ASSAULT,False,1842
2017/03/15 04:00:00+00,1003,1003,300 DOUGLAS ST,CRIMINAL MISCHIEF,False,1843
2017/03/15 04:00:00+00,1045,1045,200 WADSWORTH ST,POSSESSION/USE DANGEROUS WEAPONS,True,1844
2017/03/15 04:00:00+00,1230,1235,200 CLARENCE AV,SIMPLE ASSAULT,False,1845
2017/03/15 04:00:00+00,1324,1324,1000 S  CLINTON ST,OFFN AGAINST FAMILY,False,1846
2017/03/15 04:00:00+00,1326,1326,100 DICKERSON ST,OFFN AGAINST FAMILY,False,1847
2017/03/15 04:00:00+00,1326,1326,100 DICKERSON ST,OFFN AGAINST FAMILY,False,1848
2017/03/15 04:00:00+00,1714,1714,0 SOUTH AV,POSSESSION/MARIJUANA,False,1849
2017/03/15 04:00:00+00,1809,1809,0 S  GEDDES ST,ALL OTHER OFFENSES,False,1850
2017/03/15 04:00:00+00,1811,1811,200 W  BRIGHTON AV,POSSESSION/MARIJUANA,False,1851
2017/03/19 04:00:00+00,230,230,200 CAYUGA ST,CRIMINAL MISCHIEF,True,1852
2017/03/19 04:00:00+00,300,319,300 HUDSON ST,OFFN AGAINST FAMILY,False,1853
2017/03/19 04:00:00+00,0,850,200 W  MARCELLUS ST,CRIMINAL MISCHIEF,True,1854
2017/03/19 04:00:00+00,1150,1115,100 STEWART CT,SIMPLE ASSAULT,False,1855
2017/03/19 04:00:00+00,1606,1608,300 ESSEX ST,SIMPLE ASSAULT,False,1856
2017/03/19 04:00:00+00,1854,1854,100 SMITH LN,ALL OTHER OFFENSES,True,1857
2017/03/19 04:00:00+00,1909,1910,200 HOOD AV,SIMPLE ASSAULT,False,1858
2017/03/19 04:00:00+00,2031,2031,0 CORCORAN CT,CRIMINAL MISCHIEF,True,1859
2017/03/19 04:00:00+00,2035,2035,2200 EUCLID AV,POSSESSION/MARIJUANA,True,1860
2017/03/19 04:00:00+00,2053,2053,200 WADSWORTH ST,SIMPLE ASSAULT,False,1861
2017/03/19 04:00:00+00,2223,2223,2500 E  GENESEE ST,SIMPLE ASSAULT,False,1862
2017/03/19 04:00:00+00,2303,2303,100 ROBINSON ST,ALL OTHER OFFENSES,True,1863
2017/03/20 04:00:00+00,153,153,400 N  SALINA ST,ALL OTHER OFFENSES,False,1864
2017/03/20 04:00:00+00,233,233,0 JAMES ST,ALL OTHER OFFENSES,True,1865
2017/03/20 04:00:00+00,248,248,300 LAFORTE AV,POSSESSION/MARIJUANA,False,1866
2017/03/20 04:00:00+00,412,412,300 GREEN ST,SIMPLE ASSAULT,False,1867
2017/03/20 04:00:00+00,1028,1028,500 S  CLINTON ST,OFFN AGAINST FAMILY,False,1868
2017/03/20 04:00:00+00,1028,1028,0 WALSH CIR,ALL OTHER OFFENSES,False,1869
2017/03/20 04:00:00+00,1229,1229,300 S  WARREN ST,ALL OTHER OFFENSES,True,1870
2017/03/20 04:00:00+00,1331,1331,100 BALLANTYNE RD,SIMPLE ASSAULT,False,1871
2017/03/20 04:00:00+00,1345,1345,500 S  STATE ST,ALL OTHER OFFENSES,False,1872
2017/03/20 04:00:00+00,1200,1448,100 DICKERSON ST,SIMPLE ASSAULT,False,1873
2017/03/20 04:00:00+00,1512,1509,1500 BURNET AV,SIMPLE ASSAULT,False,1874
2017/03/20 04:00:00+00,1643,1720,900 ONONDAGA AV,POSSESSION/MARIJUANA,True,1875
2017/03/20 04:00:00+00,1715,1715,200 W  CALTHROP AV,POSSESSION/MARIJUANA,False,1876
2017/03/20 04:00:00+00,1743,1743,200 W  OSTRANDER AV,POSSESSION/MARIJUANA,True,1877
2017/03/20 04:00:00+00,1803,1803,400 CORTLAND AV,POSSESSION/MARIJUANA,True,1878
2017/03/20 04:00:00+00,1806,1806,300 W  LAFAYETTE AV,POSSESSION/MARIJUANA,False,1879
2017/03/20 04:00:00+00,1822,1845,2200 E  FAYETTE ST,POSSESSION/MARIJUANA,False,1880
2017/03/20 04:00:00+00,2129,2129,300 VILLAGE DR,SIMPLE ASSAULT,False,1881
2017/03/20 04:00:00+00,2307,2307,0 E  COLVIN ST,POSSESSION/MARIJUANA,False,1882
2017/03/20 04:00:00+00,2329,2329,100 HUDSON ST,SIMPLE ASSAULT,False,1883
2017/03/20 04:00:00+00,1200,1200,500 E  LAUREL ST,FRAUD,False,1884
2017/03/20 04:00:00+00,1245,1300,100 GARFIELD PL,CRIMINAL MISCHIEF,True,1885
2017/03/21 04:00:00+00,5,5,200 SENECA DR,POSSESSION/USE DRUG,False,1886
2017/03/21 04:00:00+00,20,20,200 WARNER AV,POSSESSION/MARIJUANA,False,1887
2017/03/21 04:00:00+00,340,340,600 N  SALINA ST,CRIMINAL MISCHIEF,True,1888
2017/03/21 04:00:00+00,1450,817,700 ERIE BLVD E,UNAUTHORIZED USE MV,False,1889
2017/03/21 04:00:00+00,948,948,300 W  GENESEE ST,ALL OTHER OFFENSES,False,1890
2017/03/21 04:00:00+00,1042,1042,100 KNAUL ST,POSSESSION/MARIJUANA,False,1891
2017/03/21 04:00:00+00,1030,1058,900 JAMES ST,SIMPLE ASSAULT,False,1892
2017/03/21 04:00:00+00,1146,1146,0 GERTRUDE ST,POSSESSION/MARIJUANA,False,1893
2017/03/21 04:00:00+00,1230,1238,600 ARTHUR ST,SIMPLE ASSAULT,False,1894
2017/03/21 04:00:00+00,1252,1252,0 WIMAN AV,POSSESSION/MARIJUANA,False,1895
2017/03/21 04:00:00+00,1255,1255,1000 HARRISON ST,CRIMINAL MISCHIEF,True,1896
2017/03/21 04:00:00+00,1332,1332,1800 S  STATE ST,POSSESSION/MARIJUANA,False,1897
2017/03/21 04:00:00+00,1342,1342,0 MEADE CT,ALL OTHER OFFENSES,True,1898
2017/03/21 04:00:00+00,1400,1400,0 SUMMIT AV,POSSESSION/MARIJUANA,False,1899
2017/03/21 04:00:00+00,1446,1446,0 DELAWARE ST,ALL OTHER OFFENSES,True,1900
2017/03/21 04:00:00+00,1506,1506,0 GRAND AV,POSSESSION/MARIJUANA,True,1901
2017/03/11 05:00:00+00,958,1141,400 POND ST,OFFN AGAINST FAMILY,False,1902
2017/03/11 05:00:00+00,1522,1522,500 S  CLINTON ST,POSSESSION/USE DRUG,True,1903
2017/03/11 05:00:00+00,1655,1655,1200 ALMOND ST,POSSESSION/MARIJUANA,False,1904
2017/03/11 05:00:00+00,1820,1850,600 S  GEDDES ST,POSSESSION/MARIJUANA,False,1905
2017/03/11 05:00:00+00,1818,1818,0 N  SALINA ST,POSSESSION/MARIJUANA,False,1906
2017/03/11 05:00:00+00,1839,1839,100 HALL AV,SIMPLE ASSAULT,False,1907
2017/03/11 05:00:00+00,1840,1840,0 JAMES,ALL OTHER OFFENSES,True,1908
2017/03/11 05:00:00+00,1913,1913,1900 LODI ST,POSSESSION/MARIJUANA,False,1909
2017/03/11 05:00:00+00,2050,2058,500 HILLSDALE AV,SIMPLE ASSAULT,False,1910
2017/03/11 05:00:00+00,2328,2328,300 S  CLINTON ST,ALL OTHER OFFENSES,True,1911
2017/03/11 05:00:00+00,2334,2334,200 E  MARTIN LUTHER KING,SIMPLE ASSAULT,False,1912
2017/03/11 05:00:00+00,1700,930,200 POND ST,CRIMINAL MISCHIEF,True,1913
2017/03/11 05:00:00+00,830,830,400 RUGBY RD,CRIMINAL MISCHIEF,True,1914
2017/03/11 05:00:00+00,1946,2203,300 GREEN ST,SIMPLE ASSAULT,False,1915
2017/03/12 05:00:00+00,23,23,100 KNAUL ST,POSSESSION/USE DANGEROUS WEAPONS,True,1916
2017/03/12 05:00:00+00,105,105,300 APPLE ST,CRIMINAL MISCHIEF,False,1917
2017/03/12 05:00:00+00,100,106,200 BEATTIE ST,SIMPLE ASSAULT,False,1918
2017/03/12 05:00:00+00,130,130,300 PROSPECT AV,SIMPLE ASSAULT,False,1919
2017/03/12 05:00:00+00,338,338,300 BOYDEN ST,CRIMINAL MISCHIEF,True,1920
2017/03/12 05:00:00+00,100,845,1100 W  ONONDAGA ST,SIMPLE ASSAULT,False,1921
2017/03/12 05:00:00+00,30,1130,500 ULSTER ST,SIMPLE ASSAULT,False,1922
2017/03/12 05:00:00+00,1220,1220,300 SHONNARD ST,CRIMINAL MISCHIEF,True,1923
2017/03/12 05:00:00+00,1258,1258,2100 MIDLAND AV,SIMPLE ASSAULT,False,1924
2017/03/12 05:00:00+00,1300,1348,1600 E  FAYETTE ST,SIMPLE ASSAULT,False,1925
2017/03/12 05:00:00+00,1423,1424,1900 E  FAYETTE ST,OFFN AGAINST FAMILY,False,1926
2017/03/12 05:00:00+00,1429,1430,500 BUTTERNUT ST,SIMPLE ASSAULT,False,1927
2017/03/12 05:00:00+00,1458,1458,500 WILKINSON ST,SIMPLE ASSAULT,False,1928
2017/03/12 05:00:00+00,1514,1524,500 NIAGARA ST,SIMPLE ASSAULT,False,1929
2017/03/12 05:00:00+00,1522,1522,0 PARK ST,POSSESSION/MARIJUANA,False,1930
2017/03/12 05:00:00+00,1625,1625,300 TIOGA ST,POSSESSION/USE DRUG,False,1931
2017/03/12 05:00:00+00,1830,1709,1400 E  WASHINGTON ST,SIMPLE ASSAULT,False,1932
2017/03/12 05:00:00+00,1853,1813,100 DAVIS ST,POSSESSION/MARIJUANA,False,1933
2017/03/12 05:00:00+00,1939,1940,400 DEWITT ST,SIMPLE ASSAULT,False,1934
2017/03/12 05:00:00+00,2006,2006,200 W  CALTHROP AV,SIMPLE ASSAULT,False,1935
2017/03/12 05:00:00+00,2144,2144,1200 ERIE BLVD E,POSSESSION/MARIJUANA,False,1936
2017/03/12 05:00:00+00,2151,2151,1000 OAK ST,CRIMINAL MISCHIEF,True,1937
2017/03/12 05:00:00+00,2357,2357,600 E  DIVISION ST,SIMPLE ASSAULT,False,1938
2017/03/12 05:00:00+00,2100,2200,1400 BURNET AV,CRIMINAL MISCHIEF,True,1939
2017/03/12 05:00:00+00,1500,1500,100 MARTIN ST,FRAUD,False,1940
2017/03/12 05:00:00+00,2235,2235,2600 S  SALINA ST,CRIMINAL MISCHIEF,True,1941
2017/03/13 04:00:00+00,121,121,0 TURTLE ST,POSSESSION/MARIJUANA,True,1942
2017/03/13 04:00:00+00,1100,1100,300 PROSPECT AV,SIMPLE ASSAULT,False,1943
2017/03/13 04:00:00+00,1157,1157,100 MCALLISTER AV,POSSESSION/MARIJUANA,False,1944
2017/03/13 04:00:00+00,1213,1213,500 VALLEY DR,CRIMINAL MISCHIEF,True,1945
2017/03/13 04:00:00+00,1355,1355,300 N  GEDDES ST,CRIMINAL MISCHIEF,True,1946
2017/03/13 04:00:00+00,1449,1449,500 CORTLAND AV,POSSESSION/USE DRUG,True,1947
2017/03/13 04:00:00+00,1547,1540,200 SENECA ST,OFFN AGAINST FAMILY,False,1948
2017/03/13 04:00:00+00,1605,1605,400 ELLIS ST,OFFN AGAINST FAMILY,False,1949
2017/03/13 04:00:00+00,1650,1650,0 DAVIS ST,POSSESSION/MARIJUANA,False,1950
2017/03/21 04:00:00+00,1518,1518,100 E  COLVIN ST,ALL OTHER OFFENSES,True,1951
2017/03/21 04:00:00+00,1635,1635,800 PARK ST,POSSESSION/MARIJUANA,False,1952
2017/03/21 04:00:00+00,1701,1701,0 S  ALVORD ST,POSSESSION/MARIJUANA,False,1953
2017/03/21 04:00:00+00,1830,1830,100 RUTH AV,POSSESSION/MARIJUANA,False,1954
2017/03/21 04:00:00+00,2025,2025,0 CROLY ST,POSSESSION/MARIJUANA,False,1955
2017/03/21 04:00:00+00,2239,2239,0 TEALL AV,POSSESSION/MARIJUANA,False,1956
2017/03/21 04:00:00+00,1040,1105,300 VALLEY DR,CRIMINAL MISCHIEF,True,1957
2017/03/21 04:00:00+00,2200,1100,1300 E  ADAMS ST,CRIMINAL MISCHIEF,True,1958
2017/03/22 04:00:00+00,4,4,100 ROBINSON ST,POSSESSION/MARIJUANA,True,1959
2017/03/22 04:00:00+00,430,430,700 E  GENESEE ST,POSSESSION/MARIJUANA,True,1960
2017/03/22 04:00:00+00,436,436,500 DANFORTH ST,POSSESSION/MARIJUANA,False,1961
2017/03/22 04:00:00+00,910,910,100 RADISSON CT,SEX OFFENSES,False,1962
2017/03/22 04:00:00+00,1259,1259,1800 E  FAYETTE ST,POSSESSION/USE DRUG,False,1963
2017/03/22 04:00:00+00,1315,1315,1000 CARBON ST,SIMPLE ASSAULT,False,1964
2017/03/22 04:00:00+00,130,135,100 MARSHALL ST,SIMPLE ASSAULT,False,1965
2017/03/22 04:00:00+00,1532,1532,600 BUTTERNUT ST,SIMPLE ASSAULT,False,1966
2017/03/22 04:00:00+00,1538,1538,600 ROBINSON ST,SIMPLE ASSAULT,True,1967
2017/03/22 04:00:00+00,1605,1603,300 CHEMUNG ST,SIMPLE ASSAULT,False,1968
2017/03/22 04:00:00+00,1739,1739,0 BURNET AV,POSSESSION/MARIJUANA,False,1969
2017/03/22 04:00:00+00,1808,1808,800 BUTTERNUT ST,POSSESSION/MARIJUANA,False,1970
2017/03/22 04:00:00+00,1846,1846,100 KAPPESSER ST,POSSESSION/MARIJUANA,True,1971
2017/03/22 04:00:00+00,1945,2000,600 E  TAYLOR ST,ALL OTHER OFFENSES,False,1972
2017/03/22 04:00:00+00,2013,2013,700 ASH ST,SIMPLE ASSAULT,False,1973
2017/03/22 04:00:00+00,2146,2146,0 GIFFORD ST,POSSESSION/MARIJUANA,False,1974
2017/03/22 04:00:00+00,2241,2241,2400 JAMES ST,POSSESSION/MARIJUANA,False,1975
2017/03/22 04:00:00+00,2345,2345,400 MIDLAND AV,KIDNAPPING,False,1976
2017/03/23 04:00:00+00,30,30,0 N  TOWNSEND ST,OFFN AGAINST FAMILY,False,1977
2017/03/23 04:00:00+00,38,38,800 PARK ST,POSSESSION/MARIJUANA,False,1978
2017/03/23 04:00:00+00,247,247,0 OAK ST,POSSESSION/MARIJUANA,True,1979
2017/03/23 04:00:00+00,332,332,100 OAK ST,ALL OTHER OFFENSES,False,1980
2017/03/23 04:00:00+00,838,838,1000 JAMES ST,POSSESSION/USE DRUG,True,1981
2017/03/23 04:00:00+00,911,911,100 HOPE AV,SIMPLE ASSAULT,False,1982
2017/03/23 04:00:00+00,2200,950,100 KINCAID AV,CRIMINAL MISCHIEF,True,1983
2017/03/23 04:00:00+00,1212,1212,600 ROBINSON ST,OFFN AGAINST FAMILY,False,1984
2017/03/23 04:00:00+00,1244,1244,2800 JAMES ST,FORGERY/COUNTERFEIT,False,1985
2017/03/23 04:00:00+00,1530,1535,300 PINE ST,SIMPLE ASSAULT,False,1986
2017/03/23 04:00:00+00,1542,1542,1600 MIDLAND AV,POSSESSION/USE DRUG,True,1987
2017/03/23 04:00:00+00,1628,1628,300 PINE ST,OFFN AGAINST FAMILY,False,1988
2017/03/23 04:00:00+00,1657,1657,0 WESTMORELAND AV,POSSESSION/MARIJUANA,True,1989
2017/03/23 04:00:00+00,1707,1707,0 E  GENESEE ST,POSSESSION/MARIJUANA,True,1990
2017/03/23 04:00:00+00,1806,1806,200 MARTIN LUTHER KING      W,SIMPLE ASSAULT,False,1991
2017/03/23 04:00:00+00,1834,1834,0 SOUTH AV,POSSESSION/MARIJUANA,False,1992
2017/03/23 04:00:00+00,1849,1849,0 W  BISSELL ST,FRAUD,True,1993
2017/03/23 04:00:00+00,2011,2028,200 HAWLEY AV,SIMPLE ASSAULT,False,1994
2017/03/23 04:00:00+00,2155,2155,600 JAMES ST,POSSESSION/MARIJUANA,False,1995
2017/03/23 04:00:00+00,2225,2225,0 LILAC ST,POSSESSION/MARIJUANA,False,1996
2017/03/23 04:00:00+00,2302,2302,0 KIRKPATRICK ST,POSSESSION/MARIJUANA,False,1997
2017/03/23 04:00:00+00,2311,2335,400 CRAIG ST,POSSESSION/MARIJUANA,False,1998
2017/03/23 04:00:00+00,2323,2323,1200 BUTTERNUT ST,ALL OTHER OFFENSES,False,1999
2017/03/24 04:00:00+00,13,13,500 S  COLLINGWOOD AV,CRIMINAL MISCHIEF,False,2000
2017/03/24 04:00:00+00,0,28,1900 SOUTH AV,SIMPLE ASSAULT,False,2001
2017/03/24 04:00:00+00,204,204,1100 BELLEVUE AV,SIMPLE ASSAULT,False,2002
2017/03/24 04:00:00+00,503,503,0 WESTCOTT ST,ALL OTHER OFFENSES,False,2003
2017/03/24 04:00:00+00,1232,1232,200 WESTMORELAND AV,POSSESSION/MARIJUANA,True,2004
2017/03/24 04:00:00+00,1238,1238,600 N  SALINA ST,ALL OTHER OFFENSES,True,2005
2017/03/24 04:00:00+00,1250,1250,2100 E  FAYETTE ST,POSSESSION/USE DRUG,False,2006
2017/03/24 04:00:00+00,1315,1315,0 S  CLINTON ST,ALL OTHER OFFENSES,True,2007
2017/03/24 04:00:00+00,1326,1326,100 DICKERSON ST,POSSESSION/MARIJUANA,True,2008
2017/03/24 04:00:00+00,1414,1414,0 DELAWARE ST,POSSESSION/MARIJUANA,False,2009
2017/03/24 04:00:00+00,1420,1420,0 DELAWARE ST,POSSESSION/MARIJUANA,False,2010
2017/03/24 04:00:00+00,1445,1445,0 MERRIMAN AV,POSSESSION/MARIJUANA,False,2011
2017/03/24 04:00:00+00,1554,1554,0 E  COLVIN ST,ALL OTHER OFFENSES,True,2012
2017/03/24 04:00:00+00,1605,1605,100 MARTIN LUTHER KING      W,SIMPLE ASSAULT,False,2013
2017/03/24 04:00:00+00,1556,1556,3700 S  SALINA ST,ALL OTHER OFFENSES,True,2014
2017/03/24 04:00:00+00,1642,1642,500 S  STATE ST,FORGERY/COUNTERFEIT,False,2015
2017/03/24 04:00:00+00,1655,1655,0 CANNON ST,POSSESSION/MARIJUANA,True,2016
2017/03/24 04:00:00+00,1720,1720,1400 S  SALINA ST,POSSESSION/MARIJUANA,False,2017
2017/03/24 04:00:00+00,1726,1726,0 S  SALINA ST,POSSESSION/MARIJUANA,False,2018
2017/03/24 04:00:00+00,1745,1745,1300 SOUTH AV,POSSESSION/MARIJUANA,False,2019
2017/03/24 04:00:00+00,1750,1750,1400 S  SALINA ST,POSSESSION/USE DRUG,False,2020
2017/03/24 04:00:00+00,1752,1752,100 WOOD AV,POSSESSION/MARIJUANA,True,2021
2017/03/24 04:00:00+00,1833,1833,0 W  FAYETTE ST,ALL OTHER OFFENSES,False,2022
2017/03/24 04:00:00+00,1848,1848,400 COURT ST,POSSESSION/MARIJUANA,False,2023
2017/03/24 04:00:00+00,1849,1849,1 DESTINY USA DR,POSSESSION/MARIJUANA,True,2024
2017/03/24 04:00:00+00,1850,1850,700 OAK ST,POSSESSION/MARIJUANA,False,2025
2017/03/24 04:00:00+00,1915,1915,1800 ERIE BLVD E,OFFN AGAINST FAMILY,False,2026
2017/03/24 04:00:00+00,1937,1937,700 S  GEDDES ST,POSSESSION/USE DRUG,False,2027
2017/03/24 04:00:00+00,2020,2020,800 PARK ST,ALL OTHER OFFENSES,True,2028
2017/03/24 04:00:00+00,2037,2037,400 HAWLEY AV,SIMPLE ASSAULT,True,2029
2017/03/24 04:00:00+00,2050,2055,400 COURT ST,SIMPLE ASSAULT,False,2030
2017/03/24 04:00:00+00,2209,2209,0 MERRIMAN AV,POSSESSION/MARIJUANA,False,2031
2017/03/24 04:00:00+00,2221,2221,400 ONONDAGA AV,POSSESSION/MARIJUANA,False,2032
2017/03/24 04:00:00+00,2220,2224,800 WESTCOTT ST,SIMPLE ASSAULT,False,2033
2017/03/24 04:00:00+00,2322,2322,300 CROSSETT ST,POSSESSION/MARIJUANA,True,2034
2017/03/24 04:00:00+00,1545,1545,500 COURT ST,CRIMINAL MISCHIEF,True,2035
2017/03/25 04:00:00+00,44,44,200 THURBER ST,OFFN AGAINST FAMILY,False,2036
2017/03/25 04:00:00+00,147,147,0 S  SALINA ST,POSSESSION/MARIJUANA,False,2037
2017/03/25 04:00:00+00,147,147,100 ASHDALE AV,SIMPLE ASSAULT,False,2038
2017/03/25 04:00:00+00,147,210,1300 LODI ST,POSSESSION/MARIJUANA,False,2039
2017/03/25 04:00:00+00,206,206,300 W  KENNEDY ST,ALL OTHER OFFENSES,True,2040
2017/03/25 04:00:00+00,330,404,100 BALLANTYNE RD,SIMPLE ASSAULT,False,2041
2017/03/25 04:00:00+00,415,427,100 WIMAN AV,OFFN AGAINST FAMILY,False,2042
2017/03/25 04:00:00+00,955,955,500 S  STATE ST,ALL OTHER OFFENSES,False,2043
2017/03/25 04:00:00+00,130,200,100 WILLIAMS ST,CRIMINAL MISCHIEF,True,2044
2017/03/25 04:00:00+00,1422,1422,1000 WADSWORTH ST,SIMPLE ASSAULT,False,2045
2017/03/25 04:00:00+00,1558,1558,200 W  GENESEE ST,OFFN AGAINST FAMILY,False,2046
2017/03/25 04:00:00+00,1608,1608,100 MAURICE AV,CRIMINAL MISCHIEF,False,2047
2017/03/25 04:00:00+00,1622,1622,1100 PARK ST,SIMPLE ASSAULT,False,2048
2017/03/25 04:00:00+00,1644,1644,0 E  FAYETTE ST,POSSESSION/MARIJUANA,True,2049
2017/03/25 04:00:00+00,1728,1728,0 OSWEGO ST,POSSESSION/USE DRUG,False,2050
2017/03/25 04:00:00+00,1742,1742,100 DAVIS ST,ALL OTHER OFFENSES,False,2051
2017/03/25 04:00:00+00,1746,1746,100 ST LOUIS AV,OFFN AGAINST FAMILY,False,2052
2017/03/25 04:00:00+00,1756,1756,0 SABINE ST,POSSESSION/MARIJUANA,True,2053
2017/03/25 04:00:00+00,1804,1804,200 MERRIMAN AV,POSSESSION/MARIJUANA,False,2054
2017/03/25 04:00:00+00,1811,1811,100 COMMONWEALTH AV,SEX OFFENSES,False,2055
2017/03/25 04:00:00+00,1924,1924,0 BISHOP AV,ALL OTHER OFFENSES,True,2056
2017/03/25 04:00:00+00,1926,1926,500 S  STATE ST,SIMPLE ASSAULT,False,2057
2017/03/25 04:00:00+00,2205,2207,100 WHITE ST,SIMPLE ASSAULT,False,2058
2017/03/25 04:00:00+00,2200,2200,500 S  STATE ST,POSSESSION/USE DRUG,False,2059
2017/03/25 04:00:00+00,2303,2303,4400 S  SALINA ST,ALL OTHER OFFENSES,True,2060
2017/03/25 04:00:00+00,2335,2335,0 SENECA DR,POSSESSION/MARIJUANA,False,2061
2017/03/25 04:00:00+00,2300,1000,100 ACADEMY PL,CRIMINAL MISCHIEF,True,2062
2017/03/25 04:00:00+00,2300,1700,2500 BELLEVUE AV,CRIMINAL MISCHIEF,False,2063
2017/03/26 04:00:00+00,2306,2323,1800 S  SALINA ST,SIMPLE ASSAULT,False,2064
2017/03/26 04:00:00+00,14,14,1100 N  SALINA ST,POSSESSION/USE DRUG,True,2065
2017/03/26 04:00:00+00,130,130,900 COMSTOCK AV,OFFN AGAINST FAMILY,False,2066
2017/03/26 04:00:00+00,157,157,1200 MADISON ST,SIMPLE ASSAULT,False,2067
2017/03/26 04:00:00+00,219,219,600 OAK ST,DRIVING UNDER INFLUENCE,False,2068
2017/03/26 04:00:00+00,336,336,300 TENNYSON AV,SIMPLE ASSAULT,False,2069
2017/03/26 04:00:00+00,407,407,0 BRADFORD CT,SIMPLE ASSAULT,False,2070
2017/03/26 04:00:00+00,522,522,100 HARTSON ST,SIMPLE ASSAULT,False,2071
2017/03/26 04:00:00+00,2100,1113,100 STEUBEN ST,CRIMINAL MISCHIEF,True,2072
2017/03/26 04:00:00+00,1235,1235,200 SEELEY RD,OFFN AGAINST FAMILY,False,2073
2017/03/26 04:00:00+00,1527,1527,600 PARK AV,DISORDERLY CONDUCT,False,2074
2017/03/26 04:00:00+00,1536,1636,300 W  KENNEDY ST,SIMPLE ASSAULT,False,2075
2017/03/26 04:00:00+00,1718,1718,600 N  GEDDES ST,SIMPLE ASSAULT,False,2076
2017/03/26 04:00:00+00,2323,2323,200 CATHERINE ST,SIMPLE ASSAULT,False,2077
2017/03/26 04:00:00+00,900,900,600 CUMBERLAND AV,CRIMINAL MISCHIEF,False,2078
2017/03/27 04:00:00+00,110,110,1000 OAK ST,FRAUD,True,2079
2017/03/27 04:00:00+00,125,125,0 SOUTH AV,ALL OTHER OFFENSES,True,2080
2017/03/27 04:00:00+00,43,840,700 VALLEY DR,SIMPLE ASSAULT,False,2081
2017/03/27 04:00:00+00,2200,800,100 MILBURN DR,CRIMINAL MISCHIEF,True,2082
2017/03/27 04:00:00+00,1700,1000,1600 LODI ST,CRIMINAL MISCHIEF,True,2083
2017/03/27 04:00:00+00,1156,1156,600 S  GEDDES ST,CRIMINAL MISCHIEF,False,2084
2017/03/27 04:00:00+00,0,0,500 S  STATE ST,OFFN AGAINST FAMILY,False,2085
2017/03/27 04:00:00+00,0,0,500 S  STATE ST,OFFN AGAINST FAMILY,False,2086
2017/03/27 04:00:00+00,1230,1230,500 S  STATE ST,OFFN AGAINST FAMILY,False,2087
2017/03/27 04:00:00+00,1233,1233,500 S  STATE ST,OFFN AGAINST FAMILY,False,2088
2017/03/27 04:00:00+00,1233,1233,500 S  STATE ST,OFFN AGAINST FAMILY,False,2089
2017/03/27 04:00:00+00,1235,1235,500 S  STATE ST,OFFN AGAINST FAMILY,False,2090
2017/03/27 04:00:00+00,1705,1725,100 KELLOG ST,ALL OTHER OFFENSES,True,2091
2017/03/27 04:00:00+00,1714,1714,0 SEYMOUR ST,POSSESSION/MARIJUANA,False,2092
2017/03/27 04:00:00+00,1823,1823,1200 MILTON AV,SIMPLE ASSAULT,False,2093
2017/03/27 04:00:00+00,1853,1855,600 CATHERINE ST,SIMPLE ASSAULT,False,2094
2017/03/27 04:00:00+00,1912,1912,1000 JAMES ST,SIMPLE ASSAULT,False,2095
2017/03/27 04:00:00+00,1935,1935,300 FURMAN ST,ALL OTHER OFFENSES,False,2096
2017/03/27 04:00:00+00,2024,2024,0 MILTON AV,ALL OTHER OFFENSES,True,2097
2017/03/27 04:00:00+00,2135,2135,500 S  CLINTON ST,SIMPLE ASSAULT,False,2098
2017/03/27 04:00:00+00,2230,2230,0 JAMES ST,POSSESSION/MARIJUANA,False,2099
2017/03/28 04:00:00+00,5,5,300 W  WATER ST,CRIMINAL MISCHIEF,True,2100
2017/03/31 04:00:00+00,1340,1340,500 RICH ST,CRIMINAL MISCHIEF,False,2101
2017/03/31 04:00:00+00,1535,1537,100 FAIRFIELD AV,CRIMINAL MISCHIEF,False,2102
2017/03/31 04:00:00+00,1646,1646,1300 TEALL AV,SIMPLE ASSAULT,False,2103
2017/03/31 04:00:00+00,1703,1703,300 VILLAGE DR,ALL OTHER OFFENSES,True,2104
2017/03/31 04:00:00+00,1714,1714,0 LODI ST,POSSESSION/MARIJUANA,False,2105
2017/03/31 04:00:00+00,1745,1745,700 N  ALVORD ST,POSSESSION/USE DRUG,False,2106
2017/03/31 04:00:00+00,1749,1749,300 TURTLE ST,CRIMINAL MISCHIEF,True,2107
2017/03/31 04:00:00+00,1828,1900,100 LINCOLN AV,POSSESSION/MARIJUANA,False,2108
2017/03/31 04:00:00+00,1904,1904,0 W  BORDEN AV,POSSESSION/MARIJUANA,False,2109
2017/03/31 04:00:00+00,1910,1910,0 OAKWOOD AV,POSSESSION/MARIJUANA,True,2110
2017/03/31 04:00:00+00,1920,1925,200 LINCOLN AV,POSSESSION/USE DRUG,False,2111
2017/03/31 04:00:00+00,1925,1930,100 BISHOP AV,SIMPLE ASSAULT,False,2112
2017/03/31 04:00:00+00,2123,2123,0 HUNT AV,ALL OTHER OFFENSES,False,2113
