DATEEND,TIMESTART,TIMEEND,ADDRESS,CODE_DEFINED,QualityOfLife,FID
2020/03/07 05:00:00+00,834,948,1200 COURT ST     ,SIMPLE ASSAULT,True,1483
2020/03/03 05:00:00+00,142,142,100 SIMS DR     ,ALL OTHER OFFENSES,True,1484
2020/03/09 04:00:00+00,2200,2200,300 RUGBY RD     ,DRIVING UNDER INFLUENCE,True,1485
2020/03/08 05:00:00+00,2230,2230,400 WILKINSON ST     ,CRIMINAL MISCHIEF,False,1486
2020/02/27 05:00:00+00,2150,2158,600 S  WILBUR AV     ,SIMPLE ASSAULT,True,1487
2020/03/07 05:00:00+00,1030,1030,600 OTISCO ST     ,SIMPLE ASSAULT,True,1488
2020/03/03 05:00:00+00,221,221,200 TOMPKINS ST     ,POSSESSION/MARIJUANA,False,1489
2020/03/09 04:00:00+00,2233,2233,600 MIDLAND AV     ,POSSESSION/MARIJUANA,False,1490
2020/03/08 05:00:00+00,800,1200,300 W  ONONDAGA ST     ,CRIMINAL MISCHIEF,True,1491
2020/02/27 05:00:00+00,2237,2237,1500 S  SALINA ST     ,SIMPLE ASSAULT,True,1492
2020/03/07 05:00:00+00,1224,1224,800 CARBON ST     ,OFFN AGAINST FAMILY,True,1493
2020/03/03 05:00:00+00,714,714,1800 W  FAYETTE ST     ,OFFN AGAINST FAMILY,True,1494
2020/03/09 04:00:00+00,2301,2301,100 W  CORNING AV     ,POSSESSION/MARIJUANA,False,1495
2020/03/08 05:00:00+00,2210,2215,500 HAWLEY AV     ,CRIMINAL MISCHIEF,True,1496
2020/02/27 05:00:00+00,2301,2301,1300 MIDLAND AV     ,CRIMINAL MISCHIEF,True,1497
2020/03/07 05:00:00+00,1430,1433,900 PARK ST     ,SIMPLE ASSAULT,True,1498
2020/03/03 05:00:00+00,656,656,200 E  WASHINGTON ST     ,ALL OTHER OFFENSES,True,1499
2020/03/09 04:00:00+00,1500,1500,1000 S  CLINTON ST     ,OFFN AGAINST FAMILY,False,1500
2020/03/08 05:00:00+00,300,300,400 W  BEARD AV     ,CRIMINAL MISCHIEF,False,1501
2020/02/27 05:00:00+00,1538,1538,2600 JAMES ST     ,SIMPLE ASSAULT,True,1502
2020/02/27 05:00:00+00,1531,1531,500 S  SALINA        ,ALL OTHER OFFENSES,False,1503
2020/02/28 05:00:00+00,9,9,4300 S  SALINA ST     ,SIMPLE ASSAULT,True,1504
2020/02/28 05:00:00+00,326,326,300 CROSSETT ST     ,POSSESSION/MARIJUANA,False,1505
2020/02/28 05:00:00+00,2030,715,100 SECOND NORTH ST     ,CRIMINAL MISCHIEF,True,1506
2020/02/28 05:00:00+00,821,821,500 PLUM ST     ,OFFN AGAINST FAMILY,True,1507
2020/02/28 05:00:00+00,335,335,1400 S  SALINA ST     ,CRIMINAL MISCHIEF,True,1508
2020/02/28 05:00:00+00,1053,1053,600 S  WEST ST     ,POSSESSION/MARIJUANA,False,1509
2020/02/28 05:00:00+00,600,1258,1000 JAMES ST     ,SIMPLE ASSAULT,True,1510
2020/02/28 05:00:00+00,1215,1215,400 SEYMOUR ST     ,SIMPLE ASSAULT,True,1511
2020/02/28 05:00:00+00,1245,1245,300 GIFFORD ST     ,POSSESSION/MARIJUANA,False,1512
2020/02/28 05:00:00+00,1932,2328,2000 S  SALINA ST     ,CRIMINAL MISCHIEF,True,1513
2020/02/28 05:00:00+00,2104,2104,100 WASHINGTON SQ     ,CRIMINAL MISCHIEF,True,1514
2020/02/28 05:00:00+00,2117,2117,700 MIDLAND AV     ,POSSESSION/MARIJUANA,False,1515
2020/02/28 05:00:00+00,1200,2300,2500 BURNET AV     ,SIMPLE ASSAULT,True,1516
2020/02/28 05:00:00+00,2208,2210,1400 W  COLVIN ST     ,CRIMINAL MISCHIEF,True,1517
2020/02/28 05:00:00+00,2307,2307,100 ONONDAGA PARK DR     ,POSSESSION/MARIJUANA,False,1518
2020/03/03 05:00:00+00,800,800,600 ROBINSON ST     ,POSSESSION/MARIJUANA,False,1519
2020/03/07 05:00:00+00,1455,1455,100 S  SALINA ST     ,ALL OTHER OFFENSES,False,1520
2020/03/08 05:00:00+00,1400,1530,1 DESTINY USA DR,CRIMINAL MISCHIEF,False,1521
2020/03/10 04:00:00+00,2130,2130,600 S  SALINA ST     ,CRIMINAL MISCHIEF,True,1522
2020/03/03 05:00:00+00,1120,1120,300 S  SALINA ST     ,ALL OTHER OFFENSES,False,1523
2020/03/07 05:00:00+00,1800,1630,100 LINCOLN AV     ,CRIMINAL MISCHIEF,True,1524
2020/03/09 04:00:00+00,19,19,800 E  BRIGHTON AV     ,POSSESSION/MARIJUANA,True,1525
2020/03/10 04:00:00+00,0,15,1000 JAMES ST     ,SIMPLE ASSAULT,True,1526
2020/03/03 05:00:00+00,2030,1100,500 RICHMOND AV     ,CRIMINAL MISCHIEF,True,1527
2020/03/07 05:00:00+00,500,500,100 LOEHR AV     ,POSSESSION/MARIJUANA,False,1528
2020/03/09 04:00:00+00,9,9,500 HIGHLAND ST     ,SIMPLE ASSAULT,True,1529
2020/03/10 04:00:00+00,100,101,900 AVERY AV     ,SIMPLE ASSAULT,True,1530
2020/03/03 05:00:00+00,1445,1445,600 BUTTERNUT ST     ,ALL OTHER OFFENSES,True,1531
2020/03/07 05:00:00+00,1735,1750,900 S  SALINA ST     ,FORGERY/COUNTERFEIT,True,1532
2020/03/09 04:00:00+00,129,129,700 JAMES ST     ,POSSESSION/USE DRUG,False,1533
2020/03/10 04:00:00+00,102,102,500 WILLIS AV     ,SIMPLE ASSAULT,True,1534
2020/03/03 05:00:00+00,1800,1458,100 GROVE ST     ,SIMPLE ASSAULT,True,1535
2020/03/07 05:00:00+00,1805,1805,2300 S  SALINA ST     ,POSSESSION/MARIJUANA,False,1536
2020/03/09 04:00:00+00,309,309,600 S  GEDDES ST     ,CRIMINAL MISCHIEF,False,1537
2020/03/10 04:00:00+00,2327,128,1400 S  STATE ST     ,POSSESSION/USE DRUG,False,1538
2020/03/03 05:00:00+00,1500,1505,400 TULLY ST     ,SIMPLE ASSAULT,True,1539
2020/03/07 05:00:00+00,1925,1925,600 BEAR ST     ,SIMPLE ASSAULT,True,1540
2020/03/09 04:00:00+00,515,552,1100 TEALL AV     ,SIMPLE ASSAULT,True,1541
2020/03/10 04:00:00+00,135,135,800 S  GEDDES ST     ,DRIVING UNDER INFLUENCE,False,1542
2020/03/03 05:00:00+00,1352,1523,1400 W  COLVIN ST     ,SIMPLE ASSAULT,True,1543
2020/03/07 05:00:00+00,2024,2024,1000 S  CLINTON ST     ,POSSESSION/USE DRUG,False,1544
2020/03/09 04:00:00+00,830,834,200 MILBURN DR     ,CRIMINAL MISCHIEF,True,1545
2020/03/10 04:00:00+00,245,252,400 GRAVES ST     ,CRIMINAL MISCHIEF,True,1546
2020/03/03 05:00:00+00,1545,1545,200 PHARIS ST     ,OFFN AGAINST FAMILY,True,1547
2020/03/07 05:00:00+00,2215,2215,100 HIXSON AVE    ,SIMPLE ASSAULT,True,1548
2020/03/09 04:00:00+00,900,941,300 VILLAGE DR     ,SIMPLE ASSAULT,True,1549
2020/03/10 04:00:00+00,710,710,900 PARK ST     ,SIMPLE ASSAULT,True,1550
2020/03/03 05:00:00+00,1629,1629,700 N  SALINA ST     ,SIMPLE ASSAULT,True,1551
2020/03/07 05:00:00+00,2244,2249,800 ACKERMAN AV     ,SIMPLE ASSAULT,True,1552
2020/03/09 04:00:00+00,2100,750,200 W  CALTHROP AV     ,CRIMINAL MISCHIEF,False,1553
2020/03/10 04:00:00+00,1025,1025,200 HARRISON ST     ,POSSESSION/MARIJUANA,True,1554
2020/03/03 05:00:00+00,1631,1631,400 E  DIVISION ST     ,CRIMINAL MISCHIEF,True,1555
2020/03/07 05:00:00+00,2320,2320,1000 COURT ST     ,CRIMINAL MISCHIEF,True,1556
2020/03/09 04:00:00+00,1120,1120,600 DELAWARE ST     ,POSSESSION/USE DANGEROUS WEAPONS,False,1557
2020/03/10 04:00:00+00,39,39,800 BUTTERNUT ST     ,ALL OTHER OFFENSES,False,1558
2020/03/07 05:00:00+00,2327,2327,100 ASHDALE AV     ,OFFN AGAINST FAMILY,True,1559
2020/03/03 05:00:00+00,1707,1707,300 W  CALTHROP AV     ,SIMPLE ASSAULT,True,1560
2020/03/07 05:00:00+00,2346,2346,100 GERE AV     ,SIMPLE ASSAULT,True,1561
2020/03/09 04:00:00+00,2100,900,500 COLUMBUS AV     ,CRIMINAL MISCHIEF,True,1562
2020/03/10 04:00:00+00,900,1405,0 CENTENNIAL DR     ,ALL OTHER OFFENSES,False,1563
2020/03/03 05:00:00+00,1731,1740,1000 W  COLVIN ST     ,POSSESSION/MARIJUANA,False,1564
2020/03/08 05:00:00+00,20,20,100 BALLANTYNE RD     ,KIDNAPPING,True,1565
2020/03/10 04:00:00+00,1430,1430,500 S  SALINA ST     ,FORGERY/COUNTERFEIT,True,1566
2020/03/09 04:00:00+00,1216,1216,1000 PARK ST     ,ALL OTHER OFFENSES,False,1567
2020/03/03 05:00:00+00,2025,2032,300 E  GLEN AV     ,CRIMINAL MISCHIEF,True,1568
2020/03/10 04:00:00+00,1505,1510,4300 S  SALINA ST     ,SIMPLE ASSAULT,True,1569
2020/03/09 04:00:00+00,1312,1312,1600 BELLEVUE AV     ,POSSESSION/USE DANGEROUS WEAPONS,True,1570
2020/03/03 05:00:00+00,2145,2157,200 FURMAN ST     ,SIMPLE ASSAULT,True,1571
2020/03/10 04:00:00+00,1619,1619,500 WOLF ST     ,SIMPLE ASSAULT,True,1572
2020/03/09 04:00:00+00,1456,1456,300 GIFFORD ST     ,POSSESSION/MARIJUANA,False,1573
2020/03/03 05:00:00+00,2200,2205,1000 TYSON PL     ,SIMPLE ASSAULT,True,1574
2020/03/10 04:00:00+00,1446,1446,100 ROBINEAU RD     ,FRAUD,False,1575
2020/03/09 04:00:00+00,1545,1545,100 EUREKA ST     ,SIMPLE ASSAULT,True,1576
2020/03/03 05:00:00+00,105,105,100 W  LAFAYETTE AVE    ,POSSESSION/MARIJUANA,False,1577
2020/03/10 04:00:00+00,1640,1640,100 RIVERDALE DR     ,SIMPLE ASSAULT,True,1578
2020/03/09 04:00:00+00,1545,1556,0 CENTENNIAL DR     ,POSSESSION/USE DANGEROUS WEAPONS,True,1579
2020/03/03 05:00:00+00,0,0,400 UNION PL     ,FRAUD,False,1580
2020/03/10 04:00:00+00,1945,1945,1 DESTINY USA DR,CRIMINAL MISCHIEF,False,1581
2020/03/09 04:00:00+00,1634,1700,100 GRACE ST     ,POSSESSION/MARIJUANA,False,1582
2020/03/10 04:00:00+00,2130,2153,1200 SOUTH AV     ,SIMPLE ASSAULT,True,1583
2020/03/10 04:00:00+00,2200,2204,200 LUDDINGTON ST     ,OFFN AGAINST FAMILY,True,1584
2020/03/10 04:00:00+00,1930,1930,100 BALL CIR    ,CRIMINAL MISCHIEF,True,1585
2020/03/10 04:00:00+00,1500,1500,1000 S  CLINTON ST     ,OFFN AGAINST FAMILY,False,1586
2020/03/11 04:00:00+00,23,23,300 CORTLAND AV     ,POSSESSION/MARIJUANA,False,1587
2020/03/11 04:00:00+00,140,140,1300 BUTTERNUT ST     ,SIMPLE ASSAULT,True,1588
2020/03/11 04:00:00+00,615,621,200 BEAR ST     ,SIMPLE ASSAULT,True,1589
2020/03/11 04:00:00+00,702,702,100 GIFFORD ST     ,SIMPLE ASSAULT,True,1590
2020/03/11 04:00:00+00,900,916,300 S  GEDDES ST     ,SIMPLE ASSAULT,True,1591
2020/03/11 04:00:00+00,2200,921,900 BURNET AVE    ,CRIMINAL MISCHIEF,True,1592
2020/03/11 04:00:00+00,935,944,600 W  ONONDAGA ST     ,CRIMINAL MISCHIEF,True,1593
2020/03/11 04:00:00+00,1105,1105,500 SEYMOUR ST     ,POSSESSION/MARIJUANA,False,1594
2020/03/11 04:00:00+00,1447,1448,700 WILLIS AV     ,SIMPLE ASSAULT,True,1595
2020/03/11 04:00:00+00,1453,1453,300 SOUTH AV     ,POSSESSION/MARIJUANA,False,1596
2020/03/11 04:00:00+00,1526,1526,300 TULLY ST     ,FRAUD,False,1597
2020/03/11 04:00:00+00,1628,1629,100 GERE AV     ,SIMPLE ASSAULT,True,1598
2020/03/11 04:00:00+00,1630,1630,1000 N  MCBRIDE ST     ,PROSTITUTION PATRON/PROMOTING,False,1599
2020/03/11 04:00:00+00,1707,1728,800 JAMES ST     ,ALL OTHER OFFENSES,True,1600
2020/03/26 04:00:00+00,1319,1319,500 S  STATE ST     ,SIMPLE ASSAULT,True,1601
2020/03/26 04:00:00+00,1521,1521,300 BELLEVUE AV     ,CRIMINAL MISCHIEF,True,1602
2020/03/26 04:00:00+00,1600,1613,1800 BELLEVUE AV     ,SIMPLE ASSAULT,True,1603
2020/03/26 04:00:00+00,1645,1648,100 POLK ST     ,SIMPLE ASSAULT,True,1604
2020/03/26 04:00:00+00,1651,1651,400 WHEATON RD     ,POSSESSION/USE DRUG,True,1605
2020/03/26 04:00:00+00,1700,1725,100 BEVERLY RD     ,SIMPLE ASSAULT,True,1606
2020/03/26 04:00:00+00,1811,1811,300 E  COLVIN ST     ,POSSESSION/USE DANGEROUS WEAPONS,True,1607
2020/03/26 04:00:00+00,1915,1921,300 VALLEY DR     ,SIMPLE ASSAULT,True,1608
2020/03/26 04:00:00+00,1922,1922,300 DAKIN ST     ,CRIMINAL MISCHIEF,True,1609
2020/03/26 04:00:00+00,2024,2024,100 E  ONONDAGA ST     ,CRIMINAL MISCHIEF,True,1610
2020/03/26 04:00:00+00,2230,2235,300 JOHN ST     ,SIMPLE ASSAULT,True,1611
2020/03/26 04:00:00+00,2239,2240,600 W  ONONDAGA ST     ,SIMPLE ASSAULT,True,1612
2020/03/26 04:00:00+00,2230,2255,200 GRANT BLVD   ,SIMPLE ASSAULT,True,1613
2020/03/20 04:00:00+00,2331,2331,3500 S  SALINA ST     ,SIMPLE ASSAULT,True,1614
2020/03/17 04:00:00+00,1744,1744,2800 JAMES ST     ,SIMPLE ASSAULT,True,1615
2020/03/13 04:00:00+00,241,241,100 SHONNARD ST     ,POSSESSION/MARIJUANA,False,1616
2020/03/15 04:00:00+00,914,914,300 W  JEFFERSON ST     ,ALL OTHER OFFENSES,False,1617
2020/03/23 04:00:00+00,1510,1510,400 FABIUS ST     ,CRIMINAL MISCHIEF,True,1618
2020/03/26 04:00:00+00,2323,2323,2700 MIDLAND AV     ,CRIMINAL MISCHIEF,True,1619
2020/03/26 04:00:00+00,2340,2340,1300 S  STATE ST     ,SIMPLE ASSAULT,True,1620
2020/03/26 04:00:00+00,2300,2303,100 BURDICK AV     ,CRIMINAL MISCHIEF,False,1621
2020/03/27 04:00:00+00,240,248,2000 E  GENESEE ST     ,SIMPLE ASSAULT,True,1622
2020/03/27 04:00:00+00,200,801,100 MARK AV     ,OFFN AGAINST FAMILY,True,1623
2020/03/27 04:00:00+00,900,900,3300 S  SALINA ST     ,SIMPLE ASSAULT,True,1624
2020/03/27 04:00:00+00,1150,1154,400 JAMES ST     ,SIMPLE ASSAULT,True,1625
2020/03/27 04:00:00+00,1212,1212,900 PARK ST     ,SIMPLE ASSAULT,True,1626
2020/03/27 04:00:00+00,1330,1338,300 FITCH ST     ,CRIMINAL MISCHIEF,True,1627
2020/03/27 04:00:00+00,1445,1449,100 PARK AV     ,SIMPLE ASSAULT,True,1628
2020/03/27 04:00:00+00,1550,1550,400 JAMES ST     ,CRIMINAL MISCHIEF,True,1629
2020/03/27 04:00:00+00,1622,1623,100 CRIPPEN PL     ,SIMPLE ASSAULT,True,1630
2020/03/27 04:00:00+00,1615,1615,1400 VALLEY DR     ,CRIMINAL MISCHIEF,True,1631
2020/03/27 04:00:00+00,1550,1550,300 PROSPECT AV     ,SIMPLE ASSAULT,True,1632
2020/03/27 04:00:00+00,100,700,900 JAMES ST     ,CRIMINAL MISCHIEF,False,1633
2020/03/27 04:00:00+00,1817,1817,100 CUMMINGS AV     ,SIMPLE ASSAULT,True,1634
2020/03/27 04:00:00+00,1846,1847,100 W  CALTHROP AV     ,OFFN AGAINST FAMILY,True,1635
2020/03/27 04:00:00+00,0,1300,6900 ARGYLE AV     ,FRAUD,False,1636
2020/03/27 04:00:00+00,2000,2028,100 EDTIM RD     ,SIMPLE ASSAULT,True,1637
2020/03/27 04:00:00+00,2120,2122,100 W  CALTHROP AV     ,POSSESSION/USE DANGEROUS WEAPONS,True,1638
2020/03/27 04:00:00+00,2230,2230,100 MERRIMAN AV     ,POSSESSION/MARIJUANA,True,1639
2020/03/27 04:00:00+00,2315,2247,100 MARVIN RD     ,CRIMINAL MISCHIEF,True,1640
2020/03/28 04:00:00+00,0,0,200 N  STATE ST     ,POSSESSION/USE DRUG,False,1641
2020/03/28 04:00:00+00,32,32,500 GARFIELD AV     ,POSSESSION/USE DANGEROUS WEAPONS,True,1642
2020/03/28 04:00:00+00,100,116,1500 S  STATE ST     ,SIMPLE ASSAULT,True,1643
2020/03/28 04:00:00+00,210,210,1200 S  GEDDES ST     ,CRIMINAL MISCHIEF,True,1644
2020/03/28 04:00:00+00,200,252,700 BEAR ST     ,SIMPLE ASSAULT,True,1645
2020/03/28 04:00:00+00,530,547,1500 S  GEDDES ST     ,CRIMINAL MISCHIEF,True,1646
2020/03/28 04:00:00+00,1800,750,2900 S  SALINA ST     ,CRIMINAL MISCHIEF,True,1647
2020/03/28 04:00:00+00,1145,1148,700 KIRKPATRICK ST     ,SIMPLE ASSAULT,True,1648
2020/03/28 04:00:00+00,1230,1235,2000 ERIE BLVD E ,SIMPLE ASSAULT,True,1649
2020/03/28 04:00:00+00,1200,900,100 HARTSON ST     ,CRIMINAL MISCHIEF,False,1650
2020/03/28 04:00:00+00,1418,1408,900 W  LAFAYETTE AV     ,SIMPLE ASSAULT,True,1651
2020/03/28 04:00:00+00,1555,1600,100 ORLANDO AV     ,SIMPLE ASSAULT,True,1652
2020/03/28 04:00:00+00,1600,1700,500 HIGHLAND ST     ,CRIMINAL MISCHIEF,True,1653
2020/03/28 04:00:00+00,1845,1800,700 JAMES ST     ,SIMPLE ASSAULT,True,1654
2020/03/28 04:00:00+00,1945,1945,100 W  CORNING AV     ,SIMPLE ASSAULT,True,1655
2020/03/11 04:00:00+00,1720,1720,400 S  ALVORD ST     ,PROSTITUTION PATRON/PROMOTING,False,1656
2020/03/28 04:00:00+00,1955,2003,100 HOLDEN ST     ,SIMPLE ASSAULT,True,1657
2020/03/13 04:00:00+00,610,610,100 S  SALINA ST     ,POSSESSION/MARIJUANA,True,1658
2020/03/18 04:00:00+00,203,204,100 POLK ST     ,SIMPLE ASSAULT,True,1659
2020/03/15 04:00:00+00,1201,1201,100 WOOD AV     ,SIMPLE ASSAULT,True,1660
2020/03/20 04:00:00+00,2330,2339,4700 S  SALINA ST     ,SIMPLE ASSAULT,True,1661
2020/03/28 04:00:00+00,2105,2106,900 OAK ST     ,SIMPLE ASSAULT,True,1662
2020/03/23 04:00:00+00,1630,1648,300 WOODRUFF AV     ,SIMPLE ASSAULT,True,1663
2020/03/11 04:00:00+00,1815,1815,500 BEAR ST     ,PROSTITUTION PATRON/PROMOTING,False,1664
2020/03/13 04:00:00+00,946,946,100 LINCOLN PARK DR     ,POSSESSION/MARIJUANA,False,1665
2020/03/18 04:00:00+00,400,405,100 WEISER CT     ,SIMPLE ASSAULT,True,1666
2020/03/15 04:00:00+00,1530,1530,100 MERRIMAN AV     ,POSSESSION/MARIJUANA,False,1667
2020/03/21 04:00:00+00,12,12,200 WOLF ST     ,ALL OTHER OFFENSES,False,1668
2020/03/28 04:00:00+00,2310,2310,600 N  SALINA ST     ,SIMPLE ASSAULT,True,1669
2020/03/23 04:00:00+00,1859,1859,800 E  BRIGHTON AVE    ,SIMPLE ASSAULT,True,1670
2020/03/11 04:00:00+00,1913,1910,100 SEYMOUR ST     ,POSSESSION/MARIJUANA,True,1671
2020/03/13 04:00:00+00,1300,1300,600 ROBINSON ST     ,OFFN AGAINST FAMILY,False,1672
2020/03/18 04:00:00+00,100,500,1100 N  MCBRIDE ST     ,CRIMINAL MISCHIEF,True,1673
2020/03/15 04:00:00+00,1614,1614,100 FAGE AV     ,POSSESSION/MARIJUANA,False,1674
2020/03/21 04:00:00+00,45,50,100 PETERS ST     ,CRIMINAL MISCHIEF,True,1675
2020/03/28 04:00:00+00,1630,1700,4100 BRIGHTON PL     ,SIMPLE ASSAULT,True,1676
2020/03/23 04:00:00+00,2000,2000,100 MAPLEHURST AV     ,SIMPLE ASSAULT,True,1677
2020/03/11 04:00:00+00,1949,1949,100 W  KENNEDY ST     ,POSSESSION/MARIJUANA,False,1678
2020/03/13 04:00:00+00,1525,1534,600 W  ONONDAGA ST     ,SIMPLE ASSAULT,True,1679
2020/03/13 04:00:00+00,1638,1638,2400 S  SALINA ST     ,ALL OTHER OFFENSES,False,1680
2020/03/13 04:00:00+00,1700,1700,900 COMSTOCK AV     ,POSSESSION/USE DRUG,True,1681
2020/03/13 04:00:00+00,1841,1841,100 BALDWIN AV     ,SIMPLE ASSAULT,True,1682
2020/03/13 04:00:00+00,1842,1842,100 KENMORE AV     ,POSSESSION/USE DANGEROUS WEAPONS,True,1683
2020/03/13 04:00:00+00,1850,1850,500 HIAWATHA BLVD W ,DRIVING UNDER INFLUENCE,True,1684
2020/03/13 04:00:00+00,1905,1910,200 PUTNAM ST     ,POSSESSION/USE DANGEROUS WEAPONS,True,1685
2020/03/13 04:00:00+00,1930,1930,1 DESTINY USA DR,OFFN AGAINST FAMILY,False,1686
2020/03/13 04:00:00+00,2147,2147,900 W  LAFAYETTE AV     ,SIMPLE ASSAULT,True,1687
2020/03/13 04:00:00+00,2145,2150,600 BEAR ST     ,SIMPLE ASSAULT,True,1688
2020/03/13 04:00:00+00,2255,2255,300 TURTLE ST     ,SIMPLE ASSAULT,True,1689
2020/03/13 04:00:00+00,2359,2305,100 DABLON CT     ,SIMPLE ASSAULT,True,1690
2020/03/13 04:00:00+00,2310,2310,100 SMITH LN     ,CRIMINAL MISCHIEF,True,1691
2020/03/13 04:00:00+00,1800,1800,1500 GRANT BLVD   ,FRAUD,False,1692
2020/03/14 04:00:00+00,32,32,100 WESTCOTT ST     ,POSSESSION/MARIJUANA,False,1693
2020/03/14 04:00:00+00,213,213,300 E  GLEN AV     ,CRIMINAL MISCHIEF,True,1694
2020/03/14 04:00:00+00,218,218,500 MOSLEY DR     ,SIMPLE ASSAULT,True,1695
2020/03/14 04:00:00+00,413,413,3400 S  SALINA ST     ,OFFN AGAINST FAMILY,True,1696
2020/03/14 04:00:00+00,429,429,100 DABLON CT     ,SIMPLE ASSAULT,True,1697
2020/03/14 04:00:00+00,711,711,200 W  BRIGHTON AV     ,SIMPLE ASSAULT,True,1698
2020/03/14 04:00:00+00,125,125,200 HAWLEY AV     ,CRIMINAL MISCHIEF,True,1699
2020/03/14 04:00:00+00,1140,1145,700 PARK AV     ,SIMPLE ASSAULT,True,1700
2020/03/14 04:00:00+00,1218,1218,900 JAMES ST     ,ALL OTHER OFFENSES,True,1701
2020/03/14 04:00:00+00,1320,1320,100 BALLANTYNE RD     ,CRIMINAL MISCHIEF,True,1702
2020/03/14 04:00:00+00,1521,1521,200 LAKEVIEW AV     ,SIMPLE ASSAULT,True,1703
2020/03/14 04:00:00+00,1647,1647,100 OTISCO ST     ,ALL OTHER OFFENSES,True,1704
2020/03/14 04:00:00+00,405,405,100 HUDSON ST     ,ALL OTHER OFFENSES,False,1705
2020/03/14 04:00:00+00,1615,1605,200 S  ALVORD ST     ,SIMPLE ASSAULT,True,1706
2020/03/14 04:00:00+00,1750,1750,700 S  GEDDES ST     ,ALL OTHER OFFENSES,False,1707
2020/03/14 04:00:00+00,1816,1816,600 W  ONONDAGA ST     ,POSSESSION/MARIJUANA,False,1708
2020/03/14 04:00:00+00,1955,1955,200 FENWAY DR     ,SIMPLE ASSAULT,True,1709
2020/03/14 04:00:00+00,2025,2025,100 WALTON ST     ,DISORDERLY CONDUCT,True,1710
2020/03/14 04:00:00+00,2051,2051,500 W  ONONDAGA ST     ,POSSESSION/MARIJUANA,False,1711
2020/03/14 04:00:00+00,2104,2104,200 ROCKLAND AV     ,SIMPLE ASSAULT,True,1712
2020/03/14 04:00:00+00,2159,2159,300 PALMER AV     ,POSSESSION/USE DANGEROUS WEAPONS,True,1713
2020/03/14 04:00:00+00,2200,2209,400 SEYMOUR ST     ,SIMPLE ASSAULT,True,1714
2020/03/14 04:00:00+00,2230,2230,600 ATLANTIC AV     ,CRIMINAL MISCHIEF,True,1715
2020/03/14 04:00:00+00,2330,2334,300 FOBES AV     ,SIMPLE ASSAULT,True,1716
2020/03/14 04:00:00+00,1130,1130,400 N  FRANKLIN ST     ,OFFN AGAINST FAMILY,False,1717
2020/03/14 04:00:00+00,1200,1200,700 TULLY ST     ,SIMPLE ASSAULT,True,1718
2020/03/14 04:00:00+00,2000,2000,100 BLAINE ST     ,OFFN AGAINST FAMILY,False,1719
2020/03/14 04:00:00+00,1341,1341,100 COMSTOCK AV     ,CRIMINAL MISCHIEF,False,1720
2020/03/15 04:00:00+00,131,131,600 VINE ST     ,SIMPLE ASSAULT,True,1721
2020/03/15 04:00:00+00,256,256,600 CRADDOCK ST     ,POSSESSION/MARIJUANA,False,1722
2020/03/15 04:00:00+00,510,514,100 COMMONWEALTH AV     ,SIMPLE ASSAULT,True,1723
2020/03/15 04:00:00+00,541,541,700 IRVING AV     ,SIMPLE ASSAULT,True,1724
2020/03/21 04:00:00+00,318,318,200 W  LAFAYETTE AV     ,POSSESSION/USE DANGEROUS WEAPONS,True,1725
2020/03/18 04:00:00+00,200,700,100 CROTON TER    ,CRIMINAL MISCHIEF,False,1726
2020/03/11 04:00:00+00,2200,2208,200 GARFIELD AV     ,SIMPLE ASSAULT,True,1727
2020/03/29 04:00:00+00,120,120,600 PARK ST     ,POSSESSION/MARIJUANA,True,1728
2020/03/21 04:00:00+00,338,338,200 KIRK AV     ,SIMPLE ASSAULT,True,1729
2020/03/23 04:00:00+00,2058,2058,100 MAPLEHURST AV     ,SIMPLE ASSAULT,False,1730
2020/03/15 04:00:00+00,1616,1616,200 LAKEVIEW AV     ,SIMPLE ASSAULT,True,1731
2020/03/18 04:00:00+00,1025,800,1500 TEALL AV     ,SIMPLE ASSAULT,True,1732
2020/03/11 04:00:00+00,2217,2218,700 WILLIS AV     ,SIMPLE ASSAULT,True,1733
2020/03/29 04:00:00+00,128,128,500 CATHERINE ST     ,SIMPLE ASSAULT,True,1734
2020/03/21 04:00:00+00,430,430,500 HIGHLAND ST     ,CRIMINAL MISCHIEF,True,1735
2020/03/23 04:00:00+00,2314,2315,1200 S  SALINA ST     ,SIMPLE ASSAULT,False,1736
2020/03/15 04:00:00+00,1651,1651,2700 E  GENESEE ST     ,POSSESSION/USE DRUG,False,1737
2020/03/15 04:00:00+00,1655,1655,100 DICKERSON ST     ,ALL OTHER OFFENSES,False,1738
2020/03/15 04:00:00+00,1730,1730,200 SOUTH AV     ,ALL OTHER OFFENSES,False,1739
2020/03/15 04:00:00+00,2030,2042,600 SUMMIT AV     ,OFFN AGAINST FAMILY,True,1740
2020/03/15 04:00:00+00,2142,2142,1400 MIDLAND AV     ,SIMPLE ASSAULT,True,1741
2020/03/15 04:00:00+00,2315,2315,800 BELLEVUE AV     ,POSSESSION/MARIJUANA,False,1742
2020/03/15 04:00:00+00,1118,1118,100 KENMORE AV     ,POSSESSION/MARIJUANA,False,1743
2020/03/15 04:00:00+00,2339,2339,200 MARKLAND AV     ,POSSESSION/MARIJUANA,True,1744
2020/03/15 04:00:00+00,2358,30,500 WESTCOTT ST     ,ALL OTHER OFFENSES,False,1745
2020/03/16 04:00:00+00,6,6,100 SHELDON AV     ,POSSESSION/MARIJUANA,False,1746
