DATEEND,TIMESTART,TIMEEND,ADDRESS,CODE_DEFINED,QualityOfLife,FID
2021/04/20 04:00:00+00,840,1100,500 E  COLVIN ST     ,POSSESSION/USE DANGEROUS WEAPONS,True,2212
2021/04/20 04:00:00+00,1050,1050,200 CATAWBA ST     ,STOLEN PROPERTY,True,2213
2021/04/20 04:00:00+00,1035,1035,300 FABIUS ST     ,POSSESSION/USE DRUG,False,2214
2021/04/20 04:00:00+00,1030,1030,1100 BUTTERNUT ST     ,CRIMINAL MISCHIEF,False,2215
2021/04/20 04:00:00+00,2300,1237,1400 S  SALINA ST     ,SIMPLE ASSAULT,True,2216
2021/04/20 04:00:00+00,1324,1324,0 MEADE CT     ,POSSESSION/USE DANGEROUS WEAPONS,False,2217
2021/04/20 04:00:00+00,1302,1302,500 FABIUS ST     ,SIMPLE ASSAULT,False,2218
2021/04/20 04:00:00+00,2000,1446,4600 S  SALINA ST     ,CRIMINAL MISCHIEF,True,2219
2021/04/20 04:00:00+00,1658,1658,200 BRYANT AV     ,SIMPLE ASSAULT,True,2220
2021/04/20 04:00:00+00,1703,1703,100 SCHILLER AV     ,CRIMINAL MISCHIEF,True,2221
2021/04/20 04:00:00+00,1709,1709,400 SEYMOUR ST     ,OFFN AGAINST FAMILY,True,2222
2021/04/20 04:00:00+00,1718,1718,300 PROSPECT AVE    ,SIMPLE ASSAULT,False,2223
2021/04/23 04:00:00+00,1915,1915,300 RICHMOND AV     ,POSSESSION/USE DRUG,False,2224
2021/04/09 04:00:00+00,2120,2147,400 TOMPKINS ST     ,SIMPLE ASSAULT,True,2225
2021/04/09 04:00:00+00,2235,2240,1200 BUTTERNUT ST     ,OFFN AGAINST FAMILY,False,2226
2021/04/09 04:00:00+00,2304,2304,2800 S  SALINA ST     ,ALL OTHER OFFENSES,False,2227
2021/04/10 04:00:00+00,3,3,300 HOLLAND ST     ,SIMPLE ASSAULT,True,2228
2021/04/07 04:00:00+00,1650,1643,2200 COURT ST     ,SIMPLE ASSAULT,True,2229
2021/04/10 04:00:00+00,126,130,900 MIDLAND AV     ,SIMPLE ASSAULT,True,2230
2021/04/16 04:00:00+00,2000,2123,1100 WESTMORELAND        ,CRIMINAL MISCHIEF,True,2231
2021/04/07 04:00:00+00,1710,1710,700 WALNUT AVE    ,ALL OTHER OFFENSES,True,2232
2021/04/10 04:00:00+00,130,143,900 JAMES ST     ,OFFN AGAINST FAMILY,True,2233
2021/04/16 04:00:00+00,2200,2230,300 COURT ST     ,SIMPLE ASSAULT,True,2234
2021/04/07 04:00:00+00,1720,1727,300 GREENWAY AV     ,SIMPLE ASSAULT,True,2235
2021/04/10 04:00:00+00,248,248,900 N  TOWNSEND ST     ,SIMPLE ASSAULT,True,2236
2021/04/16 04:00:00+00,2241,2242,500 OTISCO ST     ,OFFN AGAINST FAMILY,True,2237
2021/04/16 04:00:00+00,2245,2250,100 HIER AV     ,SIMPLE ASSAULT,True,2238
2021/04/16 04:00:00+00,2310,2350,200 LAFAYETTE RD     ,SIMPLE ASSAULT,True,2239
2021/04/16 04:00:00+00,2315,2320,200 PATTISON ST     ,SIMPLE ASSAULT,True,2240
2021/04/16 04:00:00+00,1531,1531,100 GIFFORD ST     ,OFFN AGAINST FAMILY,False,2241
2021/04/16 04:00:00+00,1200,900,100 SPAULDING AV     ,FRAUD,False,2242
2021/04/16 04:00:00+00,2330,100,1100 BUTTERNUT ST     ,CRIMINAL MISCHIEF,False,2243
2021/04/17 04:00:00+00,203,245,100 BALLANTYNE RD     ,ALL OTHER OFFENSES,True,2244
2021/04/17 04:00:00+00,430,430,800 WOLF ST     ,POSSESSION/USE DRUG,False,2245
2021/04/17 04:00:00+00,600,600,200 COOLIDGE        ,CRIMINAL MISCHIEF,True,2246
2021/04/17 04:00:00+00,650,650,300 BURT ST     ,CRIMINAL MISCHIEF,True,2247
2021/04/17 04:00:00+00,2200,700,200 SEDGWICK ST     ,CRIMINAL MISCHIEF,True,2248
2021/04/17 04:00:00+00,1804,1048,1000 CANAL ST     ,UNAUTHORIZED USE MV,True,2249
2021/04/17 04:00:00+00,1102,1102,1100 CANNON ST     ,OFFN AGAINST FAMILY,True,2250
2021/04/17 04:00:00+00,1333,1333,500 OAKWOOD AV     ,CRIMINAL MISCHIEF,True,2251
2021/04/17 04:00:00+00,1436,1436,200 BELLE AV     ,SIMPLE ASSAULT,True,2252
2021/04/17 04:00:00+00,1701,1701,300 GRIFFITHS ST     ,ALL OTHER OFFENSES,True,2253
2021/04/17 04:00:00+00,1749,1749,100 SIMON DR     ,OFFN AGAINST FAMILY,False,2254
2021/04/17 04:00:00+00,1750,1800,1000 DANFORTH ST     ,SIMPLE ASSAULT,True,2255
2021/04/17 04:00:00+00,1828,1830,100 BALLANTYNE RD     ,CRIMINAL MISCHIEF,True,2256
2021/04/17 04:00:00+00,1852,1852,500 DELAWARE ST     ,POSSESSION/USE DRUG,False,2257
2021/04/17 04:00:00+00,1945,1945,1 DESTINY USA DR,SIMPLE ASSAULT,False,2258
2021/04/17 04:00:00+00,2010,2010,300 WILKINSON ST     ,CRIMINAL MISCHIEF,True,2259
2021/04/17 04:00:00+00,2026,2026,100 TIOGA ST     ,ALL OTHER OFFENSES,True,2260
2021/04/17 04:00:00+00,2035,2035,300 BURT ST     ,POSSESSION/USE DANGEROUS WEAPONS,True,2261
2021/04/17 04:00:00+00,2045,2045,600 BUTTERNUT ST     ,ALL OTHER OFFENSES,True,2262
2021/04/17 04:00:00+00,1930,1930,600 ROBINSON ST     ,SIMPLE ASSAULT,True,2263
2021/04/17 04:00:00+00,1800,1800,100 MILDRED AV     ,CRIMINAL MISCHIEF,True,2264
2021/04/17 04:00:00+00,2100,1000,900 NORTHWAY ST     ,CRIMINAL MISCHIEF,True,2265
2021/04/17 04:00:00+00,1645,1645,300 PACIFIC AVE    ,CRIMINAL MISCHIEF,False,2266
2021/04/18 04:00:00+00,2352,2355,500 TALLMAN ST     ,KIDNAPPING,True,2267
2021/04/18 04:00:00+00,3,3,4400 S  SALINA ST     ,SIMPLE ASSAULT,True,2268
2021/04/18 04:00:00+00,55,55,200 CRATON ST     ,SIMPLE ASSAULT,True,2269
2021/04/18 04:00:00+00,30,30,1400 W  GENESEE ST     ,SIMPLE ASSAULT,True,2270
2021/04/18 04:00:00+00,436,436,1100 CANNON ST     ,SIMPLE ASSAULT,True,2271
2021/04/18 04:00:00+00,444,448,1700 S  STATE ST     ,CRIMINAL MISCHIEF,True,2272
2021/04/18 04:00:00+00,430,430,100 WARNER AV     ,CRIMINAL MISCHIEF,True,2273
2021/04/18 04:00:00+00,740,742,900 N  TOWNSEND ST     ,OFFN AGAINST FAMILY,True,2274
2021/04/18 04:00:00+00,1040,1040,900 BUTTERNUT ST     ,POSSESSION/USE DRUG,False,2275
2021/04/18 04:00:00+00,200,900,100 RADDISON CT     ,CRIMINAL MISCHIEF,True,2276
2021/04/18 04:00:00+00,1447,1447,300 BURT ST     ,CRIMINAL MISCHIEF,True,2277
2021/04/07 04:00:00+00,1855,1858,500 S  CROUSE AV     ,SIMPLE ASSAULT,True,2278
2021/04/07 04:00:00+00,2030,2019,200 FURMAN ST     ,OFFN AGAINST FAMILY,True,2279
2021/04/07 04:00:00+00,2331,2331,400 WILKINSON ST     ,CRIMINAL MISCHIEF,True,2280
2021/04/07 04:00:00+00,1600,2353,200 MASSENA ST     ,CRIMINAL MISCHIEF,True,2281
2021/04/07 04:00:00+00,1200,1200,100 CRYSLER ST     ,CRIMINAL MISCHIEF,True,2282
2021/04/07 04:00:00+00,1200,800,500 WESTMORELAND AV     ,FRAUD,False,2283
2021/04/07 04:00:00+00,800,800,300 W  NEWELL ST     ,CRIMINAL MISCHIEF,False,2284
2021/04/07 04:00:00+00,1200,800,200 IVY RIDGE RD     ,FRAUD,False,2285
2021/04/07 04:00:00+00,1100,100,2800 MIDLAND AV     ,SIMPLE ASSAULT,True,2286
2021/04/08 04:00:00+00,141,141,200 ALLEN ST     ,DRIVING UNDER INFLUENCE,True,2287
2021/04/08 04:00:00+00,215,215,100 LAWRENCE ST     ,CRIMINAL MISCHIEF,True,2288
2021/04/08 04:00:00+00,400,406,900 MADISON ST     ,CRIMINAL MISCHIEF,True,2289
2021/04/08 04:00:00+00,2130,1106,900 JAMES ST     ,SIMPLE ASSAULT,True,2290
2021/04/08 04:00:00+00,1113,1113,1000 HIAWATHA BLVD E ,OFFN AGAINST FAMILY,True,2291
2021/04/08 04:00:00+00,1300,1306,100 WIMAN AV     ,CRIMINAL MISCHIEF,True,2292
2021/04/08 04:00:00+00,610,1130,700 S  WARREN ST     ,CRIMINAL MISCHIEF,True,2293
2021/04/08 04:00:00+00,1300,1330,2500 MIDLAND AV     ,CRIMINAL MISCHIEF,True,2294
2021/04/08 04:00:00+00,1451,1451,2500 E  FAYETTE ST     ,POSSESSION/USE DRUG,False,2295
2021/04/08 04:00:00+00,1900,1516,600 ASH ST     ,SIMPLE ASSAULT,True,2296
2021/04/08 04:00:00+00,1200,1550,200 W  LAFAYETTE AV     ,SIMPLE ASSAULT,True,2297
2021/04/08 04:00:00+00,1618,1618,1200 BELLEVUE AV     ,SIMPLE ASSAULT,True,2298
2021/04/08 04:00:00+00,1651,1651,1700 ALMOND ST     ,POSSESSION/USE DANGEROUS WEAPONS,True,2299
2021/04/08 04:00:00+00,1737,1737,700 N  ALVORD ST     ,STOLEN PROPERTY,True,2300
2021/04/08 04:00:00+00,1752,1752,500 ROBERTS AV     ,SIMPLE ASSAULT,True,2301
2021/04/08 04:00:00+00,1800,1800,100 SCHILLER PARK DR     ,SIMPLE ASSAULT,True,2302
2021/04/08 04:00:00+00,1930,1930,200 S  GEDDES ST     ,DRIVING UNDER INFLUENCE,True,2303
2021/04/08 04:00:00+00,2210,2210,1000 HAWLEY AV     ,POSSESSION/USE DANGEROUS WEAPONS,False,2304
2021/04/08 04:00:00+00,2214,2214,1800 MIDLAND AV     ,POSSESSION/USE DANGEROUS WEAPONS,True,2305
2021/04/08 04:00:00+00,2215,2231,100 ASHWORTH PL     ,SIMPLE ASSAULT,True,2306
2021/04/08 04:00:00+00,1600,2300,1800 COURT ST     ,OFFN AGAINST FAMILY,False,2307
2021/04/08 04:00:00+00,1430,1500,300 S  GEDDES ST     ,SIMPLE ASSAULT,True,2308
2021/04/08 04:00:00+00,1200,900,300 WADSWORTH ST     ,FRAUD,False,2309
2021/04/09 04:00:00+00,126,124,0 UNKNOWN        ,SIMPLE ASSAULT,True,2310
2021/04/09 04:00:00+00,2000,130,300 W  KENNEDY ST     ,OFFN AGAINST FAMILY,True,2311
2021/04/09 04:00:00+00,727,727,500 BEATTIE ST     ,CRIMINAL MISCHIEF,True,2312
2021/04/09 04:00:00+00,700,738,900 JAMES ST     ,CRIMINAL MISCHIEF,True,2313
2021/04/09 04:00:00+00,930,930,500 S  STATE ST     ,ALL OTHER OFFENSES,False,2314
2021/04/09 04:00:00+00,1025,1035,400 MAPLE ST     ,SIMPLE ASSAULT,True,2315
2021/04/09 04:00:00+00,1200,1000,900 GLENWOOD AV     ,FRAUD,False,2316
2021/04/09 04:00:00+00,1200,1216,400 SEYMOUR ST     ,CRIMINAL MISCHIEF,True,2317
2021/04/09 04:00:00+00,1315,1323,100 DABLON CT     ,OFFN AGAINST FAMILY,True,2318
2021/04/10 04:00:00+00,330,330,300 TURTLE ST     ,SIMPLE ASSAULT,True,2319
2021/04/10 04:00:00+00,424,424,400 ELLIOTT ST     ,POSSESSION/USE DANGEROUS WEAPONS,True,2320
2021/04/10 04:00:00+00,648,824,900 JAMES ST     ,OFFN AGAINST FAMILY,True,2321
2021/04/10 04:00:00+00,715,721,1800 S  SALINA ST     ,SIMPLE ASSAULT,True,2322
2021/04/10 04:00:00+00,854,855,1000 S  TOWNSEND ST     ,SIMPLE ASSAULT,True,2323
2021/04/10 04:00:00+00,1220,1236,100 TYLER CT     ,CRIMINAL MISCHIEF,True,2324
2021/04/10 04:00:00+00,1215,1221,100 STEWART CT     ,CRIMINAL MISCHIEF,True,2325
2021/04/10 04:00:00+00,1400,1400,800 N  SALINA ST     ,SIMPLE ASSAULT,True,2326
2021/04/10 04:00:00+00,1545,1545,400 FABIUS ST     ,SIMPLE ASSAULT,True,2327
2021/04/10 04:00:00+00,1600,1600,900 N  TOWNSEND ST     ,POSSESSION/USE DANGEROUS WEAPONS,True,2328
2021/04/10 04:00:00+00,1644,1645,300 BURT ST     ,CRIMINAL MISCHIEF,True,2329
2021/04/10 04:00:00+00,1653,1653,300 E  DIVISION ST     ,SIMPLE ASSAULT,True,2330
2021/04/10 04:00:00+00,1734,1734,1 DESTINY USA DR,SIMPLE ASSAULT,True,2331
2021/04/10 04:00:00+00,1801,1801,1100 SOUTH AVE    ,ALL OTHER OFFENSES,False,2332
2021/04/10 04:00:00+00,1810,1849,2100 MIDLAND        ,ALL OTHER OFFENSES,True,2333
2021/04/10 04:00:00+00,1928,1928,800 SOUTH AV     ,SIMPLE ASSAULT,True,2334
2021/04/10 04:00:00+00,2054,2054,300 BUTTERNUT ST     ,DISORDERLY CONDUCT,True,2335
2021/04/10 04:00:00+00,1600,2100,100 PARKWAY DR     ,CRIMINAL MISCHIEF,True,2336
2021/04/10 04:00:00+00,2150,2150,300 KINNE ST     ,CRIMINAL MISCHIEF,True,2337
2021/04/10 04:00:00+00,2200,2200,100 BALLANTYNE RD     ,CRIMINAL MISCHIEF,True,2338
2021/04/10 04:00:00+00,1055,435,700 HARRISON ST     ,FORGERY/COUNTERFEIT,False,2339
2021/04/10 04:00:00+00,2340,2340,100 PATTISON ST     ,FRAUD,False,2340
2021/04/11 04:00:00+00,105,106,200 DELHI ST     ,CRIMINAL MISCHIEF,True,2341
2021/04/11 04:00:00+00,225,225,2300 S  SALINA ST     ,CRIMINAL MISCHIEF,True,2342
2021/04/11 04:00:00+00,159,159,200 W  COLVIN ST     ,POSSESSION/USE DANGEROUS WEAPONS,True,2343
2021/04/11 04:00:00+00,215,215,2300 S  SALINA ST     ,ALL OTHER OFFENSES,False,2344
2021/04/11 04:00:00+00,230,230,100 ELK ST     ,CRIMINAL MISCHIEF,True,2345
2021/04/11 04:00:00+00,235,240,300 HIGHLAND ST     ,SIMPLE ASSAULT,True,2346
2021/04/11 04:00:00+00,336,336,100 BALLANTYNE RD     ,POSSESSION/USE DANGEROUS WEAPONS,True,2347
2021/04/11 04:00:00+00,630,638,100 DABLON CT     ,SIMPLE ASSAULT,True,2348
2021/04/11 04:00:00+00,1000,1017,700 JAMES ST     ,SIMPLE ASSAULT,True,2349
2021/04/11 04:00:00+00,1055,1055,400 S  MIDLER AV     ,ALL OTHER OFFENSES,True,2350
2021/04/11 04:00:00+00,1156,1156,1400 COURT ST     ,SIMPLE ASSAULT,True,2351
2021/04/23 04:00:00+00,1937,1937,200 NIAGARA ST     ,SIMPLE ASSAULT,True,2352
2021/04/23 04:00:00+00,2128,2128,700 BELLEVUE AV     ,POSSESSION/USE DANGEROUS WEAPONS,True,2353
2021/04/23 04:00:00+00,2300,2306,2000 SOUTH AV     ,SIMPLE ASSAULT,True,2354
2021/04/23 04:00:00+00,2320,2320,1500 SPRING ST     ,CRIMINAL MISCHIEF,True,2355
2021/04/23 04:00:00+00,2356,2356,3300 S  SALINA ST     ,SIMPLE ASSAULT,True,2356
2021/04/23 04:00:00+00,1356,1356,200 E  WASHINGTON ST     ,CRIMINAL MISCHIEF,True,2357
2021/04/23 04:00:00+00,1200,1727,200 ROXBURY RD     ,FRAUD,False,2358
2021/04/23 04:00:00+00,1500,1500,700 GRANT BLVD   ,OFFN AGAINST FAMILY,False,2359
2021/04/23 04:00:00+00,1530,842,0 CONSERVATION PL     ,CRIMINAL MISCHIEF,False,2360
2021/04/23 04:00:00+00,1540,1540,700 PARK ST     ,CRIMINAL MISCHIEF,False,2361
2021/04/24 04:00:00+00,106,106,100 RICHMOND AV     ,DRIVING UNDER INFLUENCE,True,2362
2021/04/24 04:00:00+00,110,110,0 MAXWELL CT     ,CRIMINAL MISCHIEF,True,2363
2021/04/24 04:00:00+00,135,135,200 W  COLVIN ST     ,ALL OTHER OFFENSES,True,2364
2021/04/24 04:00:00+00,136,136,100 WEBSTER AV     ,POSSESSION/USE DANGEROUS WEAPONS,True,2365
2021/04/24 04:00:00+00,240,240,100 MAGNOLIA ST     ,POSSESSION/USE DANGEROUS WEAPONS,True,2366
2021/04/24 04:00:00+00,240,240,700 LEMOYNE AV     ,SIMPLE ASSAULT,True,2367
2021/04/24 04:00:00+00,245,245,100 PARKSIDE AV     ,SIMPLE ASSAULT,True,2368
2021/04/24 04:00:00+00,431,431,100 TYLER CT     ,OFFN AGAINST FAMILY,True,2369
2021/04/24 04:00:00+00,502,502,900 E  DIVISION ST     ,ALL OTHER OFFENSES,True,2370
2021/04/24 04:00:00+00,0,629,600 W  OSTRANDER AV     ,CRIMINAL MISCHIEF,True,2371
2021/04/24 04:00:00+00,830,833,100 HIER AV     ,CRIMINAL MISCHIEF,True,2372
2021/04/24 04:00:00+00,800,848,300 KRAMER DR     ,CRIMINAL MISCHIEF,True,2373
2021/04/24 04:00:00+00,300,300,200 AMHERST AV     ,POSSESSION/USE DANGEROUS WEAPONS,True,2374
2021/04/24 04:00:00+00,1105,1105,500 WILKINSON ST     ,SIMPLE ASSAULT,True,2375
2021/04/24 04:00:00+00,1130,1130,300 FOBES AV     ,SIMPLE ASSAULT,True,2376
2021/04/24 04:00:00+00,1215,1133,600 N  TOWNSEND ST     ,SIMPLE ASSAULT,True,2377
2021/04/24 04:00:00+00,539,1521,500 SEYMOUR ST     ,SIMPLE ASSAULT,True,2378
2021/04/24 04:00:00+00,1759,1759,500 HICKORY        ,OFFN AGAINST FAMILY,True,2379
2021/04/24 04:00:00+00,1300,1829,1500 E  GENESEE ST     ,SIMPLE ASSAULT,True,2380
2021/04/24 04:00:00+00,1905,1905,400 S  EDWARDS AV     ,SIMPLE ASSAULT,False,2381
2021/04/24 04:00:00+00,2243,2243,100 E  RAYNOR AV     ,POSSESSION/USE DANGEROUS WEAPONS,True,2382
2021/04/24 04:00:00+00,2309,2309,700 BELLEVUE AV     ,POSSESSION/USE DANGEROUS WEAPONS,False,2383
2021/04/24 04:00:00+00,2352,2352,100 W  OSTRANDER AV     ,CRIMINAL MISCHIEF,True,2384
2021/04/24 04:00:00+00,1200,1200,500 WESTMORELAND AV     ,CRIMINAL MISCHIEF,True,2385
2021/04/24 04:00:00+00,1243,1243,200 PHARIS ST     ,OFFN AGAINST FAMILY,True,2386
2021/04/24 04:00:00+00,840,840,900 ACKERMAN AVE    ,CRIMINAL MISCHIEF,False,2387
2021/04/25 04:00:00+00,51,51,1900 S  SALINA ST     ,OFFN AGAINST FAMILY,True,2388
2021/04/25 04:00:00+00,120,121,200 S  MIDLER AV     ,DRIVING UNDER INFLUENCE,True,2389
2021/04/25 04:00:00+00,210,210,900 HIGHLAND ST     ,SIMPLE ASSAULT,True,2390
2021/04/25 04:00:00+00,213,213,800 S  WILBUR AV     ,CRIMINAL MISCHIEF,True,2391
2021/04/25 04:00:00+00,227,227,100 CURTIS ST     ,CRIMINAL MISCHIEF,True,2392
2021/04/25 04:00:00+00,404,404,0 W  MATSON AV     ,POSSESSION/USE DANGEROUS WEAPONS,True,2393
2021/04/25 04:00:00+00,915,917,800 WOLF ST     ,OFFN AGAINST FAMILY,True,2394
2021/04/25 04:00:00+00,1019,1019,100 MILDRED AV     ,SIMPLE ASSAULT,True,2395
2021/04/25 04:00:00+00,500,1100,300 HIAWATHA BLVD   ,SIMPLE ASSAULT,True,2396
2021/04/25 04:00:00+00,1230,1230,100 CONIFER DR     ,OFFN AGAINST FAMILY,True,2397
2021/04/25 04:00:00+00,1323,1323,400 W  OSTRANDER        ,ALL OTHER OFFENSES,True,2398
2021/04/25 04:00:00+00,300,1352,500 VINE ST     ,SIMPLE ASSAULT,True,2399
2021/04/25 04:00:00+00,330,1413,300 S  SALINA ST     ,SIMPLE ASSAULT,True,2400
2021/04/27 04:00:00+00,400,2253,300 FOBES        ,SIMPLE ASSAULT,True,2401
2021/04/27 04:00:00+00,1933,1933,100 W  WASHINGTON ST     ,CRIMINAL MISCHIEF,False,2402
2021/04/27 04:00:00+00,1400,1440,100 MILFORD DR   W ,FORGERY/COUNTERFEIT,False,2403
2021/04/28 04:00:00+00,30,30,300 LANDON        ,CRIMINAL MISCHIEF,True,2404
2021/04/28 04:00:00+00,45,48,1400 S  SALINA ST     ,CRIMINAL MISCHIEF,True,2405
2021/04/28 04:00:00+00,40,49,200 NICHOLS AV     ,SIMPLE ASSAULT,True,2406
2021/04/28 04:00:00+00,145,145,400 CRAIG ST     ,POSSESSION/USE DANGEROUS WEAPONS,True,2407
2021/04/28 04:00:00+00,252,252,100 OAK PL     ,ALL OTHER OFFENSES,True,2408
2021/04/28 04:00:00+00,136,136,1600 LODI ST     ,CRIMINAL MISCHIEF,True,2409
2021/04/28 04:00:00+00,1020,1028,100 LAFAYETTE RD     ,SIMPLE ASSAULT,True,2410
2021/04/28 04:00:00+00,1214,1214,500 BURNET AV     ,CRIMINAL MISCHIEF,True,2411
2021/04/28 04:00:00+00,1556,1557,0 CENTENNIAL DR     ,SIMPLE ASSAULT,True,2412
2021/04/28 04:00:00+00,1200,1100,200 GRANT BLVD   ,FRAUD,False,2413
2021/04/28 04:00:00+00,1753,1753,400 MIDLAND AV     ,FRAUD,False,2414
2021/04/28 04:00:00+00,1700,1830,300 N  BEECH ST     ,CRIMINAL MISCHIEF,True,2415
2021/04/28 04:00:00+00,2100,2039,200 MCKINLEY AV     ,OFFN AGAINST FAMILY,True,2416
2021/04/28 04:00:00+00,2105,2105,800 ONONDAGA AV     ,CRIMINAL MISCHIEF,True,2417
2021/04/28 04:00:00+00,1900,2156,300 E  DIVISION ST     ,SIMPLE ASSAULT,True,2418
2021/04/28 04:00:00+00,2204,2204,900 N  ALVORD ST     ,ALL OTHER OFFENSES,True,2419
2021/04/28 04:00:00+00,2230,2235,500 OTISCO ST     ,OFFN AGAINST FAMILY,True,2420
2021/04/28 04:00:00+00,1830,800,100 REMINGTON AVE    ,CRIMINAL MISCHIEF,False,2421
2021/04/28 04:00:00+00,100,500,400 PEARL ST     ,CRIMINAL MISCHIEF,False,2422
2021/04/29 04:00:00+00,2331,2331,100 ELIZABETH ST     ,ALL OTHER OFFENSES,True,2423
2021/04/29 04:00:00+00,30,30,2100 S  GEDDES ST     ,SIMPLE ASSAULT,True,2424
2021/04/29 04:00:00+00,130,132,300 SHONNARD ST     ,OFFN AGAINST FAMILY,True,2425
2021/04/29 04:00:00+00,720,724,0 LODI AND BEAR        ,SIMPLE ASSAULT,True,2426
2021/04/29 04:00:00+00,810,810,700 PARK AV     ,SIMPLE ASSAULT,True,2427
2021/04/29 04:00:00+00,1200,923,200 KIRKPATRICK ST     ,POSSESSION/USE DANGEROUS WEAPONS,True,2428
2021/04/29 04:00:00+00,1010,1010,200 MAGNOLIA ST     ,CRIMINAL MISCHIEF,False,2429
2021/04/29 04:00:00+00,1027,1027,1 DESTINY USA DR,SIMPLE ASSAULT,True,2430
2021/04/29 04:00:00+00,2200,1100,100 JAMESVILLE AV     ,CRIMINAL MISCHIEF,True,2431
2021/04/29 04:00:00+00,1200,1200,900 PARK ST     ,OFFN AGAINST FAMILY,True,2432
2021/04/29 04:00:00+00,1200,1200,500 ROWLAND ST     ,POSSESSION/USE DRUG,False,2433
2021/04/29 04:00:00+00,1423,1435,100 KINNE ST     ,CRIMINAL MISCHIEF,True,2434
2021/04/29 04:00:00+00,1500,1502,2800 JAMES ST     ,SIMPLE ASSAULT,True,2435
2021/04/29 04:00:00+00,1602,1602,100 ROSEMONT DR     ,CRIMINAL MISCHIEF,True,2436
2021/04/29 04:00:00+00,1730,1730,100 W  NEWELL ST     ,CRIMINAL MISCHIEF,True,2437
2021/04/29 04:00:00+00,1504,1504,400 E  DIVISION ST     ,FRAUD,False,2438
2021/04/29 04:00:00+00,12,2107,100 SPRINGBROOK AV     ,CRIMINAL MISCHIEF,True,2439
2021/04/29 04:00:00+00,850,850,100 CRIPPEN PL     ,ALL OTHER OFFENSES,True,2440
2021/04/29 04:00:00+00,800,800,1000 JAMES ST     ,SIMPLE ASSAULT,True,2441
2021/04/29 04:00:00+00,900,900,100 7TH NORTH ST     ,FRAUD,False,2442
2021/04/29 04:00:00+00,930,930,200 E  CHELTENHAM RD     ,FORGERY/COUNTERFEIT,False,2443
2021/04/30 04:00:00+00,14,14,2100 PARK ST     ,POSSESSION/USE DRUG,True,2444
2021/04/30 04:00:00+00,100,108,500 PACIFIC        ,CRIMINAL MISCHIEF,True,2445
2021/04/30 04:00:00+00,153,153,300 COURT ST     ,CRIMINAL MISCHIEF,True,2446
2021/04/30 04:00:00+00,45,45,200 N  WILBUR AV     ,SIMPLE ASSAULT,True,2447
2021/04/30 04:00:00+00,613,613,200 FAYETTE BLVD   ,DRIVING UNDER INFLUENCE,True,2448
2021/04/30 04:00:00+00,400,900,200 GENESEE PARK DR     ,CRIMINAL MISCHIEF,True,2449
2021/04/30 04:00:00+00,1150,1150,1600 S  SALINA ST     ,SIMPLE ASSAULT,True,2450
2021/05/03 04:00:00+00,2100,630,100 FORDHAM RD     ,CRIMINAL MISCHIEF,False,2451
2021/05/08 04:00:00+00,1659,1659,100 JOSEPHINE ST     ,POSSESSION/USE DRUG,False,2452
2021/05/05 04:00:00+00,1200,1530,1000 EUCLID AV     ,FRAUD,False,2453
2021/04/30 04:00:00+00,1253,1253,2400 S  SALINA ST     ,CRIMINAL MISCHIEF,True,2454
2021/05/05 04:00:00+00,30,2326,800 E  BRIGHTON AV     ,SIMPLE ASSAULT,True,2455
2021/05/08 04:00:00+00,1756,1756,300 W  MATSON AV     ,FRAUD,True,2456
2021/05/05 04:00:00+00,2300,2300,1100 SALT SPRINGS RD     ,CRIMINAL MISCHIEF,True,2457
2021/05/08 04:00:00+00,1926,1926,100 HALL        ,OFFN AGAINST FAMILY,True,2458
2021/05/03 04:00:00+00,1045,1045,300 APPLE ST     ,CRIMINAL MISCHIEF,True,2459
2021/05/05 04:00:00+00,2030,2030,100 W  NEWELL ST     ,OFFN AGAINST FAMILY,True,2460
2021/05/08 04:00:00+00,2141,2141,400 CORTLAND AV     ,SIMPLE ASSAULT,True,2461
2021/05/10 04:00:00+00,2259,2259,100 BISHOP AV     ,CRIMINAL MISCHIEF,True,2462
2021/05/03 04:00:00+00,800,1110,100 WIMAN AV     ,SIMPLE ASSAULT,True,2463
2021/05/13 04:00:00+00,1500,1500,1000 S  CLINTON ST     ,OFFN AGAINST FAMILY,False,2464
2021/05/05 04:00:00+00,1200,1200,200 ROXBURY RD     ,CRIMINAL MISCHIEF,False,2465
2021/04/30 04:00:00+00,1332,1332,1700 LODI ST     ,SIMPLE ASSAULT,True,2466
2021/05/08 04:00:00+00,2234,2234,1600 E  COLVIN ST     ,DRIVING UNDER INFLUENCE,True,2467
2021/05/10 04:00:00+00,1700,1600,100 MARVIN RD     ,CRIMINAL MISCHIEF,False,2468
2021/05/03 04:00:00+00,1106,1106,600 ROBINSON ST     ,CRIMINAL MISCHIEF,False,2469
2021/05/13 04:00:00+00,100,100,700 COMSTOCK AV     ,SIMPLE ASSAULT,False,2470
2021/05/05 04:00:00+00,1145,1145,200 ROXBURY RD     ,CRIMINAL MISCHIEF,False,2471
2021/04/30 04:00:00+00,1558,1558,700 JAMES ST     ,OFFN AGAINST FAMILY,True,2472
2021/05/08 04:00:00+00,2237,2237,2400 LODI ST     ,SIMPLE ASSAULT,True,2473
2021/05/10 04:00:00+00,1630,1400,800 E  BRIGHTON AV     ,CRIMINAL MISCHIEF,False,2474
