DATEEND,TIMESTART,TIMEEND,ADDRESS,CODE DEFINED,QualityOfLife,ObjectID
3/17/2022 12:00:00 AM,2130,0030,400 MARCELLUS ST,CRIMINAL MISCHIEF,1,167667
3/17/2022 12:00:00 AM,0212,0212,400 GRANT BLVD,SIMPLE ASSAULT,0,167668
3/17/2022 12:00:00 AM,0315,0315,100 EMERSON,ALL OTHER OFFENSES,0,167669
3/17/2022 12:00:00 AM,0320,0324,100 REMINGTON,CRIMINAL MISCHIEF,0,167670
3/17/2022 12:00:00 AM,0506,0506,100 EMERSON AVE,ALL OTHER OFFENSES,0,167671
3/17/2022 12:00:00 AM,0538,0538,700 HIXSON,CRIMINAL MISCHIEF,1,167672
3/17/2022 12:00:00 AM,0850,0850,400 CORTLAND,CRIMINAL MISCHIEF,1,167673
3/17/2022 12:00:00 AM,1103,1103,200 BARRETT ST,POSSESSION/USE DRUG,0,167674
3/17/2022 12:00:00 AM,1207,1207,400 MERRIMAN AVE,ALL OTHER OFFENSES,0,167675
3/17/2022 12:00:00 AM,1216,1216,100 FERNWOOD,SIMPLE ASSAULT,0,167676
3/17/2022 12:00:00 AM,1252,1252,700 W  ONONDAGA ST,OFFN AGAINST FAMILY,0,167677
3/17/2022 12:00:00 AM,1433,1433,500 SEYMOUR ST,POSSESSION/USE DANGEROUS WEAPONS,0,167678
3/17/2022 12:00:00 AM,1200,1524,300 W  LAFAYETTE,FRAUD,0,167679
3/17/2022 12:00:00 AM,1600,1605,900 CARBON ST,SIMPLE ASSAULT,0,167680
3/17/2022 12:00:00 AM,1630,1630,300 HOLMES ST,SIMPLE ASSAULT,0,167681
3/17/2022 12:00:00 AM,1719,1719,1900 ERIE BLVD E,ALL OTHER OFFENSES,0,167682
3/17/2022 12:00:00 AM,1805,1805,800 BELLEVUE,POSSESSION/USE DANGEROUS WEAPONS,0,167683
3/17/2022 12:00:00 AM,1938,1938,400 SEYMOUR ST,CRIMINAL MISCHIEF,0,167684
3/17/2022 12:00:00 AM,2107,2107,200 N  COLLINGWOOD,DRIVING UNDER INFLUENCE,0,167685
3/17/2022 12:00:00 AM,2231,2231,100 PARKWAY DR,CRIMINAL MISCHIEF,1,167686
3/17/2022 12:00:00 AM,2346,2347,300 LAFORTE,SIMPLE ASSAULT,0,167687
3/17/2022 12:00:00 AM,1401,1401,700 W  BRIGHTON,SIMPLE ASSAULT,0,167688
3/17/2022 12:00:00 AM,1300,1300,900 SALT SPRINGS RD,SIMPLE ASSAULT,0,167689
3/18/2022 12:00:00 AM,0001,0300,1200 N  SALINA ST,DRIVING UNDER INFLUENCE,0,167690
3/18/2022 12:00:00 AM,0430,0830,100 STEUBEN ST,POSSESSION/USE DANGEROUS WEAPONS,0,167691
3/18/2022 12:00:00 AM,0730,0730,400 N  SALINA ST,SIMPLE ASSAULT,0,167692
3/18/2022 12:00:00 AM,1020,1025,400 BURT ST,SIMPLE ASSAULT,0,167693
3/18/2022 12:00:00 AM,1740,1444,1000 CANAL ST,UNAUTHORIZED USE MV,0,167694
3/18/2022 12:00:00 AM,1154,1154,200 W  KENNEDY ST,ALL OTHER OFFENSES,0,167695
3/18/2022 12:00:00 AM,1317,1317,1200 SPRING ST,OFFN AGAINST FAMILY,0,167696
3/18/2022 12:00:00 AM,1352,1603,1000 SPRING ST,SIMPLE ASSAULT,0,167697
3/18/2022 12:00:00 AM,2300,0800,300 S  EDWARDS,CRIMINAL MISCHIEF,1,167698
3/18/2022 12:00:00 AM,1600,1600,700 W  ONONDAGA ST,SIMPLE ASSAULT,0,167699
3/18/2022 12:00:00 AM,1600,1600,600 W  ONONDAGA ST,SIMPLE ASSAULT,0,167700
3/18/2022 12:00:00 AM,1657,1657,2000 E  GENESEE ST,OFFN AGAINST FAMILY,0,167701
3/18/2022 12:00:00 AM,1723,1723,300 N  SALINA ST,ALL OTHER OFFENSES,0,167702
3/18/2022 12:00:00 AM,1800,1800,600 GIFFORD ST,SIMPLE ASSAULT,0,167703
3/18/2022 12:00:00 AM,1840,1846,300 N  COLLINGWOOD AVE,SIMPLE ASSAULT,0,167704
3/18/2022 12:00:00 AM,1942,1942,400 GRANT BLVD,CRIMINAL MISCHIEF,0,167705
3/18/2022 12:00:00 AM,0300,2040,1200 S  GEDDES ST,OFFN AGAINST FAMILY,0,167706
3/18/2022 12:00:00 AM,2340,2340,900 SALT SPRINGS RD,SIMPLE ASSAULT,0,167707
3/18/2022 12:00:00 AM,1700,0800,200 HARRISON ST,OFFN AGAINST FAMILY,0,167708
3/18/2022 12:00:00 AM,2030,2030,1600 GRANT BLVD,SIMPLE ASSAULT,0,167709
3/18/2022 12:00:00 AM,1700,1700,2900 S  SALINA ST,SIMPLE ASSAULT,0,167710
3/18/2022 12:00:00 AM,0240,0240,200 MONTGOMERY ST,OFFN AGAINST FAMILY,0,167711
3/19/2022 12:00:00 AM,0011,0011,1300 BUTTERNUT ST,POSSESSION/USE DANGEROUS WEAPONS,0,167712
3/19/2022 12:00:00 AM,0317,0317,2300 S  SALINA ST,CRIMINAL MISCHIEF,1,167713
3/19/2022 12:00:00 AM,0338,0338,700 E  LAUREL ST,SIMPLE ASSAULT,0,167714
3/19/2022 12:00:00 AM,0340,0340,200 MERRIMAN,SIMPLE ASSAULT,0,167715
3/19/2022 12:00:00 AM,0503,0503,700 JAMES ST,POSSESSION/USE DANGEROUS WEAPONS,1,167716
3/19/2022 12:00:00 AM,0518,0518,1700 COURT ST,CRIMINAL MISCHIEF,1,167717
3/19/2022 12:00:00 AM,0839,0839,800 W  LAFAYETTE,ALL OTHER OFFENSES,0,167718
3/19/2022 12:00:00 AM,1057,1057,2800 JAMES ST,SIMPLE ASSAULT,0,167719
3/19/2022 12:00:00 AM,1106,1107,100 E  BISSELL ST,SIMPLE ASSAULT,0,167720
3/19/2022 12:00:00 AM,1315,1315,300 GREEN ST,SIMPLE ASSAULT,0,167721
3/19/2022 12:00:00 AM,1322,1322,2300 S  SALINA ST,CRIMINAL MISCHIEF,1,167722
3/19/2022 12:00:00 AM,1200,1431,100 RICHARDSON,SIMPLE ASSAULT,0,167723
3/19/2022 12:00:00 AM,1514,1514,200 BARRETT ST,POSSESSION/USE DRUG,0,167724
3/19/2022 12:00:00 AM,1531,1531,500 DELAWARE ST,OFFN AGAINST FAMILY,0,167725
3/19/2022 12:00:00 AM,1843,1843,100 SIMON DR,OFFN AGAINST FAMILY,0,167726
3/19/2022 12:00:00 AM,1908,1908,300 HUDSON ST,OFFN AGAINST FAMILY,0,167727
3/19/2022 12:00:00 AM,1915,1915,100 TEMPLE PL,CRIMINAL MISCHIEF,1,167728
3/19/2022 12:00:00 AM,1948,1948,300 HIAWATHA BLVD W,SIMPLE ASSAULT,0,167729
3/19/2022 12:00:00 AM,2110,2110,200 KENMORE,POSSESSION/USE DANGEROUS WEAPONS,0,167730
3/19/2022 12:00:00 AM,2120,2133,200 HARDING ST,SIMPLE ASSAULT,0,167731
3/19/2022 12:00:00 AM,2210,2210,100 SMITH LN,SIMPLE ASSAULT,0,167732
3/19/2022 12:00:00 AM,2320,2322,300 W  BEARD,SIMPLE ASSAULT,0,167733
3/19/2022 12:00:00 AM,1955,1955,400 JAMES ST,SIMPLE ASSAULT,0,167734
3/19/2022 12:00:00 AM,2200,2330,0 BRATTLE RD,OFFN AGAINST FAMILY,0,167735
3/19/2022 12:00:00 AM,0001,0800,1100 LANCASTER,CRIMINAL MISCHIEF,1,167736
3/19/2022 12:00:00 AM,0000,0000,1300 PARK ST,OFFN AGAINST FAMILY,0,167737
3/19/2022 12:00:00 AM,0700,0700,100 MCDONALD RD,CRIMINAL MISCHIEF,1,167738
3/19/2022 12:00:00 AM,1415,1435,300 BOYDEN ST,CRIMINAL MISCHIEF,0,167739
3/20/2022 12:00:00 AM,0252,0252,2700 MIDLAND,POSSESSION/USE DANGEROUS WEAPONS,0,167740
3/20/2022 12:00:00 AM,0650,0650,1200 W  GENESEE ST,CRIMINAL MISCHIEF,0,167741
3/20/2022 12:00:00 AM,0742,0742,100 JOSEPHINE ST,SIMPLE ASSAULT,0,167742
3/20/2022 12:00:00 AM,0825,0835,700 W  ONONDAGA ST,SIMPLE ASSAULT,0,167743
3/20/2022 12:00:00 AM,1450,1450,200 W  BORDEN,FRAUD,0,167744
3/20/2022 12:00:00 AM,1630,1630,300 PRIMROSE,OFFN AGAINST FAMILY,0,167745
3/20/2022 12:00:00 AM,1856,1856,100 HOPE,CRIMINAL MISCHIEF,0,167746
3/20/2022 12:00:00 AM,2100,2107,200 MAPLEHURST,CRIMINAL MISCHIEF,0,167747
3/20/2022 12:00:00 AM,2231,2231,100 LAKEVIEW,SIMPLE ASSAULT,0,167748
3/20/2022 12:00:00 AM,2258,2258,100 ASHDALE ST,POSSESSION/USE DANGEROUS WEAPONS,0,167749
3/20/2022 12:00:00 AM,2316,2316,100 STINARD,POSSESSION/USE DANGEROUS WEAPONS,0,167750
3/20/2022 12:00:00 AM,0000,0000,600 N  SALINA ST,CRIMINAL MISCHIEF,0,167751
3/21/2022 12:00:00 AM,0030,0030,900 W  BELDEN,CRIMINAL MISCHIEF,1,167752
3/21/2022 12:00:00 AM,0114,0114,700 W  ONONDAGA ST,POSSESSION/USE DRUG,0,167753
3/21/2022 12:00:00 AM,0400,0443,2900 JAMES ST,CRIMINAL MISCHIEF,1,167754
3/21/2022 12:00:00 AM,0818,0818,100 FRISBE CT,CRIMINAL MISCHIEF,1,167755
3/21/2022 12:00:00 AM,1000,0600,1600 BELLEVUE,SIMPLE ASSAULT,0,167756
3/21/2022 12:00:00 AM,0935,1105,700 JAMES ST,SIMPLE ASSAULT,0,167757
3/21/2022 12:00:00 AM,0951,0951,200 N  CROUSE,CRIMINAL MISCHIEF,1,167758
3/21/2022 12:00:00 AM,1106,1106,300 MIDLAND,SIMPLE ASSAULT,0,167759
3/21/2022 12:00:00 AM,1125,1125,200 LILAC ST,SIMPLE ASSAULT,0,167760
3/21/2022 12:00:00 AM,1135,1135,200 E  FAYETTE ST,CRIMINAL MISCHIEF,0,167761
3/21/2022 12:00:00 AM,1149,1149,400 MONTGOMERY ST,DISORDERLY CONDUCT,0,167762
3/21/2022 12:00:00 AM,1256,1256,200 ROCKLAND,SIMPLE ASSAULT,0,167763
3/21/2022 12:00:00 AM,1200,1426,500 VALLEY DR,FRAUD,1,167764
3/21/2022 12:00:00 AM,1440,1440,700 JAMES ST,OFFN AGAINST FAMILY,1,167765
3/21/2022 12:00:00 AM,1439,1451,2100 PARK ST,ALL OTHER OFFENSES,1,167766
3/21/2022 12:00:00 AM,1610,1611,100 ELMWOOD,SIMPLE ASSAULT,0,167767
3/21/2022 12:00:00 AM,1620,1623,400 BRADLEY ST,SIMPLE ASSAULT,0,167768
3/21/2022 12:00:00 AM,0400,2259,200 MERRIMAN,CRIMINAL MISCHIEF,0,167769
3/21/2022 12:00:00 AM,1752,1752,200 SHONNARD ST,SIMPLE ASSAULT,0,167770
3/21/2022 12:00:00 AM,1945,1945,100 BALLANTYNE RD,SIMPLE ASSAULT,0,167771
3/21/2022 12:00:00 AM,2133,2133,2000 LODI ST,SIMPLE ASSAULT,0,167772
3/21/2022 12:00:00 AM,1500,1500,600 TULLY ST,CRIMINAL MISCHIEF,1,167773
3/21/2022 12:00:00 AM,1530,1530,400 DANFORTH ST,CRIMINAL MISCHIEF,1,167774
3/21/2022 12:00:00 AM,0200,0745,100 EMERSON,CRIMINAL MISCHIEF,1,167775
3/21/2022 12:00:00 AM,1045,1045,100 KENMORE AVE,CRIMINAL MISCHIEF,0,167776
3/22/2022 12:00:00 AM,2357,2357,200 MARKLAND,SIMPLE ASSAULT,0,167777
3/22/2022 12:00:00 AM,0103,0103,100 HARTLEY ST,SIMPLE ASSAULT,0,167778
3/22/2022 12:00:00 AM,0024,0024,500 SEYMOUR ST,CRIMINAL MISCHIEF,0,167779
3/22/2022 12:00:00 AM,0217,0217,300 RICH ST,ALL OTHER OFFENSES,0,167780
3/22/2022 12:00:00 AM,0320,0331,100 HIGHLAND,SIMPLE ASSAULT,0,167781
3/22/2022 12:00:00 AM,0715,0715,100 ACADEMY PL,POSSESSION/USE DRUG,0,167782
3/22/2022 12:00:00 AM,1800,0800,600 W  BRIGHTON,CRIMINAL MISCHIEF,1,167783
3/22/2022 12:00:00 AM,0914,0914,700 PARK,OFFN AGAINST FAMILY,0,167784
3/22/2022 12:00:00 AM,0900,0922,300 FOBES,SIMPLE ASSAULT,0,167785
3/22/2022 12:00:00 AM,1611,1018,1300 PARK ST,OFFN AGAINST FAMILY,0,167786
3/22/2022 12:00:00 AM,1000,1000,100 BLOSSOM RD,SIMPLE ASSAULT,0,167787
3/22/2022 12:00:00 AM,1001,1141,100 ELIZABETH ST,CRIMINAL MISCHIEF,0,167788
3/22/2022 12:00:00 AM,1334,1334,200 N  STATE ST,CRIMINAL MISCHIEF,1,167789
3/22/2022 12:00:00 AM,1350,1350,500 STATE FAIR BLVD,ALL OTHER OFFENSES,0,167790
3/22/2022 12:00:00 AM,1417,1420,400 S  SALINA ST,SIMPLE ASSAULT,0,167791
3/22/2022 12:00:00 AM,2200,0800,100 ST ANNE DR,CRIMINAL MISCHIEF,1,167792
3/22/2022 12:00:00 AM,1330,1330,200 S  WARREN ST,SIMPLE ASSAULT,0,167793
3/22/2022 12:00:00 AM,1630,1635,1800 BELLEVUE,SIMPLE ASSAULT,0,167794
3/22/2022 12:00:00 AM,1647,1650,200 LILAC ST,OFFN AGAINST FAMILY,0,167795
3/22/2022 12:00:00 AM,1654,1654,100 FOBES,ALL OTHER OFFENSES,0,167796
3/22/2022 12:00:00 AM,1703,1703,100 HERRIMAN ST,SIMPLE ASSAULT,1,167797
3/22/2022 12:00:00 AM,1815,1815,1300 BELLEVUE,SIMPLE ASSAULT,0,167798
3/22/2022 12:00:00 AM,1500,1500,500 S  STATE ST,OFFN AGAINST FAMILY,0,167799
3/22/2022 12:00:00 AM,0615,2023,100 BALLANTYNE RD,SIMPLE ASSAULT,0,167800
3/22/2022 12:00:00 AM,2110,2110,300 POND ST,CRIMINAL MISCHIEF,1,167801
3/22/2022 12:00:00 AM,2306,2306,2600 MIDLAND,SIMPLE ASSAULT,0,167802
3/22/2022 12:00:00 AM,2350,2354,100 CHURCHILL,SIMPLE ASSAULT,0,167803
3/22/2022 12:00:00 AM,1300,1300,700 HICKORY ST,OFFN AGAINST FAMILY,0,167804
3/22/2022 12:00:00 AM,2000,1420,100 ELDORADO ST,CRIMINAL MISCHIEF,0,167805
3/22/2022 12:00:00 AM,0647,1530,300 PROSPECT AVE,CRIMINAL MISCHIEF,0,167806
3/23/2022 12:00:00 AM,0043,0043,900 POND ST,CRIMINAL MISCHIEF,1,167807
3/23/2022 12:00:00 AM,0246,0246,300 FOBES,OFFN AGAINST FAMILY,0,167808
3/23/2022 12:00:00 AM,0501,0502,100 CORDOVA ST,SIMPLE ASSAULT,0,167809
3/23/2022 12:00:00 AM,0718,0718,100 BALLANTYNE RD,OFFN AGAINST FAMILY,0,167810
3/23/2022 12:00:00 AM,0725,0723,100 FRISBIE CT,OFFN AGAINST FAMILY,0,167811
3/23/2022 12:00:00 AM,2200,0735,300 SPRING ST,CRIMINAL MISCHIEF,1,167812
3/23/2022 12:00:00 AM,0750,0750,300 N  BEECH ST,SIMPLE ASSAULT,0,167813
3/23/2022 12:00:00 AM,0810,0813,100 WALRATH RD,SIMPLE ASSAULT,0,167814
3/23/2022 12:00:00 AM,2200,0700,700 BUTTERNUT ST,CRIMINAL MISCHIEF,1,167815
3/23/2022 12:00:00 AM,1021,1021,200 CATAWBA ST,SIMPLE ASSAULT,0,167816
3/23/2022 12:00:00 AM,1045,1045,0 UNKNOWN,POSSESSION/USE DANGEROUS WEAPONS,0,167817
3/23/2022 12:00:00 AM,1330,1330,300 E  WASHINGTON ST,OFFN AGAINST FAMILY,0,167818
3/23/2022 12:00:00 AM,1731,1731,100 MAPLE TER,SIMPLE ASSAULT,0,167819
3/23/2022 12:00:00 AM,2126,2126,100 DABLON CT,POSSESSION/USE DANGEROUS WEAPONS,0,167820
3/23/2022 12:00:00 AM,2200,2200,100 GREEN ST,CRIMINAL MISCHIEF,1,167821
3/23/2022 12:00:00 AM,2230,2242,100 WIMAN,SIMPLE ASSAULT,0,167822
3/23/2022 12:00:00 AM,2105,2110,3900 S  SALINA ST,CRIMINAL MISCHIEF,1,167823
3/23/2022 12:00:00 AM,1200,1200,400 SEDGWICK DR,SIMPLE ASSAULT,0,167824
3/23/2022 12:00:00 AM,1030,1030,700 EUCLID AVE,CRIMINAL MISCHIEF,0,167825
3/23/2022 12:00:00 AM,0803,1503,300 HELEN ST,CRIMINAL MISCHIEF,0,167826
3/24/2022 12:00:00 AM,0000,0000,1300 OAK ST,CRIMINAL MISCHIEF,1,167827
3/24/2022 12:00:00 AM,0020,0021,1500 E  GENESEE ST,CRIMINAL MISCHIEF,0,167828
3/24/2022 12:00:00 AM,0815,0822,300 SOUTH,SIMPLE ASSAULT,0,167829
3/24/2022 12:00:00 AM,0915,0915,100 RUSSELL PL,SIMPLE ASSAULT,0,167830
3/24/2022 12:00:00 AM,0900,0900,200 KELLOGG ST,POSSESSION/USE DRUG,0,167831
3/24/2022 12:00:00 AM,1108,1108,100 E  RAYNOR,SIMPLE ASSAULT,0,167832
3/24/2022 12:00:00 AM,1339,1339,200 W  OSTRANDER,CRIMINAL MISCHIEF,1,167833
3/24/2022 12:00:00 AM,1530,1540,100 ELIZABETH ST,CRIMINAL MISCHIEF,0,167834
3/24/2022 12:00:00 AM,1515,1515,300 W  JEFFERSON ST,STOLEN PROPERTY,0,167835
3/24/2022 12:00:00 AM,1533,1535,1000 FIRST NORTH ST,CRIMINAL MISCHIEF,1,167836
3/24/2022 12:00:00 AM,1537,1537,0 W  NEWELL ST,POSSESSION/USE DANGEROUS WEAPONS,0,167837
3/24/2022 12:00:00 AM,1600,1607,600 W  ONONDAGA ST,SIMPLE ASSAULT,0,167838
3/24/2022 12:00:00 AM,1030,1030,700 JAMES ST,CRIMINAL MISCHIEF,0,167839
3/24/2022 12:00:00 AM,1730,1738,900 HIGHLAND ST,SIMPLE ASSAULT,0,167840
3/24/2022 12:00:00 AM,1927,1927,400 S  SALINA ST,SIMPLE ASSAULT,0,167841
3/24/2022 12:00:00 AM,1941,1941,300 PARK ST,POSSESSION/USE DRUG,0,167842
3/24/2022 12:00:00 AM,1946,1946,300 AVERY AVE,SIMPLE ASSAULT,0,167843
3/24/2022 12:00:00 AM,2017,2017,300 PROSPECT AVE,OFFN AGAINST FAMILY,0,167844
3/24/2022 12:00:00 AM,2147,2147,2000 SOUTH,SIMPLE ASSAULT,0,167845
3/24/2022 12:00:00 AM,2230,2231,1100 W  ONONDAGA ST,SIMPLE ASSAULT,0,167846
3/25/2022 12:00:00 AM,0240,0240,200 DUANE ST,SIMPLE ASSAULT,0,167847
3/25/2022 12:00:00 AM,0312,0312,100 FOREST,SIMPLE ASSAULT,0,167848
3/25/2022 12:00:00 AM,0403,0403,1300 S  STATE ST,ALL OTHER OFFENSES,1,167849
3/25/2022 12:00:00 AM,2200,0640,100 MCKINLEY,CRIMINAL MISCHIEF,1,167850
3/25/2022 12:00:00 AM,0747,0748,400 JAMES ST,SIMPLE ASSAULT,0,167851
3/25/2022 12:00:00 AM,0905,0905,100 W  BEARD AVE,SIMPLE ASSAULT,1,167852
3/25/2022 12:00:00 AM,1243,1243,200 E  SENECA TPKE,SIMPLE ASSAULT,0,167853
3/25/2022 12:00:00 AM,1306,1306,200 TEALL,SIMPLE ASSAULT,0,167854
3/25/2022 12:00:00 AM,1507,1557,300 ALLEN ST,CRIMINAL MISCHIEF,1,167855
3/25/2022 12:00:00 AM,1531,1531,300 PROSPECT AVE,SIMPLE ASSAULT,0,167856
3/25/2022 12:00:00 AM,1611,1611,200 W  JEFFERSON ST,OFFN AGAINST FAMILY,0,167857
3/25/2022 12:00:00 AM,0630,1617,4800 S  SALINA ST,OFFN AGAINST FAMILY,0,167858
3/25/2022 12:00:00 AM,1627,1627,300 PROSPECT AVE,SIMPLE ASSAULT,0,167859
3/25/2022 12:00:00 AM,1637,1637,200 MCKINLEY,OFFN AGAINST FAMILY,0,167860
3/25/2022 12:00:00 AM,1732,1732,1000 E  FAYETTE ST,POSSESSION/USE DRUG,1,167861
3/25/2022 12:00:00 AM,1934,1934,1500 W  ONONDAGA ST,SIMPLE ASSAULT,0,167862
3/25/2022 12:00:00 AM,2218,2218,500 GRAND,POSSESSION/USE DANGEROUS WEAPONS,0,167863
3/25/2022 12:00:00 AM,1108,1108,200 SUMMIT,CRIMINAL MISCHIEF,1,167864
3/25/2022 12:00:00 AM,1700,2130,400 CRADDOCK ST,CRIMINAL MISCHIEF,1,167865
3/26/2022 12:00:00 AM,2056,2056,100 BLAINE ST,POSSESSION/USE DANGEROUS WEAPONS,0,167866
3/26/2022 12:00:00 AM,0010,0010,200 W  CALTHROP,CRIMINAL MISCHIEF,0,167867
3/26/2022 12:00:00 AM,0015,0015,600 FIRST NORTH ST,POSSESSION/USE DRUG,0,167868
3/26/2022 12:00:00 AM,0020,0024,400 MIDLAND,SIMPLE ASSAULT,0,167869
3/26/2022 12:00:00 AM,0100,0103,100 E  CORNING,SIMPLE ASSAULT,0,167870
3/26/2022 12:00:00 AM,0320,0321,300 DUANE ST,SIMPLE ASSAULT,0,167871
3/26/2022 12:00:00 AM,0958,0958,300 N  BEECH ST,CRIMINAL MISCHIEF,1,167872
3/26/2022 12:00:00 AM,1105,1105,2100 S  GEDDES ST,SIMPLE ASSAULT,0,167873
3/26/2022 12:00:00 AM,1702,1702,400 S  SALINA ST,SIMPLE ASSAULT,0,167874
3/26/2022 12:00:00 AM,1800,1100,200 HUBBELL,CRIMINAL MISCHIEF,0,167875
3/26/2022 12:00:00 AM,0300,0300,300 N  MIDLER,CRIMINAL MISCHIEF,1,167876
3/26/2022 12:00:00 AM,1719,1719,300 PROSPECT,SIMPLE ASSAULT,0,167877
3/26/2022 12:00:00 AM,2013,2013,100 ASHDALE AVE,SIMPLE ASSAULT,0,167878
3/26/2022 12:00:00 AM,2039,2039,100 HURON ST,POSSESSION/USE DANGEROUS WEAPONS,0,167879
3/26/2022 12:00:00 AM,2320,2320,600 S  GEDDES ST,POSSESSION/USE DRUG,0,167880
3/26/2022 12:00:00 AM,2346,2346,100 DOROTHY ST,OFFN AGAINST FAMILY,0,167881
3/26/2022 12:00:00 AM,2353,2353,1000 SPRING ST,POSSESSION/USE DRUG,1,167882
3/26/2022 12:00:00 AM,1200,1200,0 BRATTLE RD,OFFN AGAINST FAMILY,0,167883
3/27/2022 12:00:00 AM,0139,0139,600 SOUTH AVE,ALL OTHER OFFENSES,0,167884
3/27/2022 12:00:00 AM,0147,0147,200 S  ALVORD ST,POSSESSION/USE DANGEROUS WEAPONS,0,167885
3/27/2022 12:00:00 AM,0159,0200,200 HUDSON ST,SIMPLE ASSAULT,0,167886
3/27/2022 12:00:00 AM,0217,0217,100 GRACE ST,POSSESSION/USE DANGEROUS WEAPONS,0,167887
3/27/2022 12:00:00 AM,0228,0300,600 LEMOYNE,CRIMINAL MISCHIEF,0,167888
3/27/2022 12:00:00 AM,0307,0307,6800 EB I 690,ALL OTHER OFFENSES,0,167889
3/27/2022 12:00:00 AM,0419,0419,100 CADWELL ST,POSSESSION/USE DANGEROUS WEAPONS,0,167890
3/27/2022 12:00:00 AM,0422,0422,0 RADISSON CT,SIMPLE ASSAULT,1,167891
3/27/2022 12:00:00 AM,0637,0637,1000 S  CLINTON ST,CRIMINAL MISCHIEF,1,167892
3/27/2022 12:00:00 AM,0830,0830,200 ROCKLAND,CRIMINAL MISCHIEF,1,167893
3/27/2022 12:00:00 AM,1055,1055,100 RONEY LN,OFFN AGAINST FAMILY,0,167894
3/27/2022 12:00:00 AM,1100,1112,100 FERNWOOD,SIMPLE ASSAULT,0,167895
3/27/2022 12:00:00 AM,1248,1248,300 GRAND,POSSESSION/USE DANGEROUS WEAPONS,0,167896
3/27/2022 12:00:00 AM,0930,0930,200 WEBSTER,FRAUD,0,167897
3/27/2022 12:00:00 AM,1323,1323,100 KAPPESSER ST,SIMPLE ASSAULT,0,167898
3/27/2022 12:00:00 AM,1327,1617,1 DESTINY USA DR,SIMPLE ASSAULT,0,167899
3/27/2022 12:00:00 AM,1403,1404,100 N  LOWELL,SIMPLE ASSAULT,0,167900
3/27/2022 12:00:00 AM,1408,1408,200 FURMAN ST,OFFN AGAINST FAMILY,0,167901
3/27/2022 12:00:00 AM,1415,1416,100 REED,SIMPLE ASSAULT,0,167902
3/27/2022 12:00:00 AM,1500,1509,400 BRADLEY ST,OFFN AGAINST FAMILY,0,167903
3/27/2022 12:00:00 AM,1611,1611,500 WESCOTT ST,SIMPLE ASSAULT,0,167904
3/27/2022 12:00:00 AM,1629,1629,1000 BUTTERNUT ST,SIMPLE ASSAULT,0,167905
3/27/2022 12:00:00 AM,2120,2122,100 CULBERT ST,SIMPLE ASSAULT,0,167906
3/28/2022 12:00:00 AM,0306,0306,100 NORWOOD,SIMPLE ASSAULT,0,167907
3/28/2022 12:00:00 AM,0859,0905,200 TAFT,OFFN AGAINST FAMILY,0,167908
3/28/2022 12:00:00 AM,0951,0951,100 KENMORE,CRIMINAL MISCHIEF,1,167909
3/28/2022 12:00:00 AM,1116,1116,1000 LODI ST,SIMPLE ASSAULT,0,167910
3/28/2022 12:00:00 AM,1355,1355,500 COLUMBUS,OFFN AGAINST FAMILY,0,167911
3/28/2022 12:00:00 AM,1651,1652,100 ALBERT TER,SIMPLE ASSAULT,0,167912
3/28/2022 12:00:00 AM,0915,0930,800 JAMES ST,FRAUD,0,167913
3/28/2022 12:00:00 AM,2120,2120,1100 E  FAYETTE ST,SIMPLE ASSAULT,0,167914
3/28/2022 12:00:00 AM,2149,2149,1200 W  ONONDAGA ST,POSSESSION/USE DANGEROUS WEAPONS,1,167915
3/28/2022 12:00:00 AM,2239,2239,300 OAKWOOD,POSSESSION/USE DANGEROUS WEAPONS,0,167916
3/28/2022 12:00:00 AM,2133,2133,100 CORDOVA ST,SIMPLE ASSAULT,0,167917
3/29/2022 12:00:00 AM,0130,0218,300 FOBES,CRIMINAL MISCHIEF,0,167918
3/29/2022 12:00:00 AM,0238,0238,300 BARNES,SIMPLE ASSAULT,0,167919
3/29/2022 12:00:00 AM,0543,0543,500 S  SALINA ST,SIMPLE ASSAULT,1,167920
3/29/2022 12:00:00 AM,0741,0741,100 JOHN ST,OFFN AGAINST FAMILY,0,167921
3/29/2022 12:00:00 AM,0931,0931,400 CHURCHILL AVE,SIMPLE ASSAULT,0,167922
3/29/2022 12:00:00 AM,1218,1231,1000 EILEEN COLLINS ARPT,SIMPLE ASSAULT,0,167923
3/29/2022 12:00:00 AM,1332,1332,100 SMITH LN,OFFN AGAINST FAMILY,0,167924
3/29/2022 12:00:00 AM,1230,1300,300 EMERSON,CRIMINAL MISCHIEF,1,167925
3/29/2022 12:00:00 AM,1520,1520,200 GARFIELD,SIMPLE ASSAULT,0,167926
3/29/2022 12:00:00 AM,1747,1747,100 N  WILBUR,ALL OTHER OFFENSES,0,167927
3/29/2022 12:00:00 AM,2042,2042,1900 S  SALINA ST,ALL OTHER OFFENSES,0,167928
3/29/2022 12:00:00 AM,2259,2259,500 RICHMOND,CRIMINAL MISCHIEF,0,167929
3/29/2022 12:00:00 AM,1654,1654,1800 W  FAYETTE ST,FORGERY/COUNTERFEIT,0,167930
3/30/2022 12:00:00 AM,0035,0035,800 OSTROM,SIMPLE ASSAULT,0,167931
3/30/2022 12:00:00 AM,0045,0051,1100 S  GEDDES ST,SIMPLE ASSAULT,0,167932
3/30/2022 12:00:00 AM,0320,0322,200 E  COLVIN ST,SIMPLE ASSAULT,0,167933
